customer_id,customer_type,sku,category,preference_rank,avg_order_qty,order_frequency_per_year,last_order_month,price_sensitivity,reorder_rate
CUST0103,普通,FWD119,银白系列,5,240,20.1,2025-03,中,0.36
CUST0104,大客户,FWD152WR,耐候系列,1,338,17.6,2025-07,中,0.31
CUST0104,大客户,FWDD10Y,钻石系列,2,35,5.5,2025-06,高,0.4
CUST0104,大客户,FWD302WR,耐候系列,3,403,6.5,2025-05,低,0.8
CUST0104,大客户,FWD6002,超白系列,4,247,12.0,2024-11,低,0.52
CUST0104,大客户,FWDV150B,玻璃包银系列,5,188,8.4,2024-11,中,0.61
CUST0104,大客户,FWD306WR,耐候系列,6,64,9.3,2025-09,高,0.82
CUST0104,大客户,FWD001,其他,7,42,10.6,2025-02,中,0.56
CUST0104,大客户,FWDV060,玻璃包银系列,8,137,1.6,2025-03,低,0.3
CUST0104,大客户,FWD436 ,着色系列,9,205,16.6,2025-11,低,0.58
CUST0104,大客户,FWD525WR,耐候系列,10,353,15.3,2025-08,低,0.47
CUST0104,大客户,FWD6018T,超白系列,11,461,21.6,2025-08,低,0.59
CUST0105,大客户,FWD305,金色系列,1,332,20.0,2025-05,低,0.58
CUST0105,大客户,FWD7322B,其他,2,195,13.1,2025-04,高,0.92
CUST0105,大客户,FWD6504,水晶系列,3,113,21.5,2025-03,中,0.82
CUST0105,大客户,FWD301,金色系列,4,158,4.2,2025-06,低,0.31
CUST0105,大客户,FWD400B,着色系列,5,84,15.4,2025-09,中,0.9
CUST0105,大客户,BHC89234BG,着色变色龙,6,441,12.7,2024-10,低,0.79
CUST0105,大客户,FWD509,金属彩光系列,7,381,16.9,2024-12,中,0.61
CUST0105,大客户,FWD5870B,钻石系列,8,423,18.3,2025-02,低,0.33
CUST0105,大客户,FWD323,金色系列,9,239,19.5,2025-04,高,0.88
CUST0106,普通,BHC89232BR,着色变色龙,1,484,16.9,2025-09,高,0.67
CUST0106,普通,FWD6504,水晶系列,2,307,7.4,2025-01,高,0.74
CUST0106,普通,FWD6840,水晶系列,3,131,23.8,2024-12,中,0.65
CUST0106,普通,FWD235WR,耐候系列,4,287,1.9,2025-11,低,0.6
CUST0106,普通,FWD5800D,钻石系列,5,32,10.7,2024-10,中,0.5
CUST0107,大客户,FWD300WR,耐候系列,1,401,9.0,2024-10,低,0.32
CUST0107,大客户,FWD7322,其他,2,41,13.2,2025-04,低,0.72
CUST0107,大客户,FWD6002A,超白系列,3,47,8.3,2025-04,高,0.72
CUST0107,大客户,FWD6003,超白系列,4,165,12.5,2025-11,高,0.52
CUST0107,大客户,FWD111MT,银白系列,5,348,13.0,2025-09,低,0.86
CUST0107,大客户,FWD001,其他,6,125,23.6,2025-11,低,0.73
CUST0107,大客户,FWD416,着色系列,7,40,16.9,2025-08,高,0.87
CUST0107,大客户,FWD6205,水晶系列,8,494,11.6,2025-04,高,0.64
CUST0107,大客户,FWD525,金属彩光系列,9,147,16.2,2025-02,高,0.57
CUST0107,大客户,FWD6501,水晶系列,10,352,8.0,2025-09,中,0.37
CUST0108,潜在,FWD508WR,耐候系列,1,275,11.5,2025-06,低,0.84
CUST0108,潜在,FWD6603B,磁性珠光,2,370,1.3,2025-06,低,0.43
CUST0108,潜在,FWD3502,金属彩光系列,3,358,22.6,2025-09,高,0.64
CUST0108,潜在,FWD205,虹彩系列,4,459,3.6,2025-07,高,0.56
CUST0109,潜在,BHC9323PG,玻璃变色龙,1,22,15.0,2024-12,高,0.81
CUST0109,潜在,FWD259,虹彩系列,2,28,6.9,2025-05,高,0.78
CUST0109,潜在,FWD205A,虹彩系列,3,266,13.8,2025-02,低,0.77
CUST0109,潜在,BHC5518,化妆品系列,4,475,11.0,2025-07,高,0.87
CUST0109,潜在,FWD6303A,水晶系列,5,26,20.5,2025-06,高,0.45
CUST0109,潜在,FWD7352,其他,6,148,2.2,2025-01,中,0.6
CUST0109,潜在,FWD219,虹彩系列,7,344,3.8,2025-03,低,0.36
CUST0109,潜在,FWD6215,水晶系列,8,448,20.4,2025-07,高,0.47
CUST0109,潜在,FWD173,银白系列,9,203,1.9,2025-01,高,0.67
CUST0110,大客户,FWD123,银白系列,1,180,4.5,2025-01,中,0.9
CUST0110,大客户,FWD417,着色系列,2,103,12.5,2024-12,中,0.68
CUST0110,大客户,FWD552,金属彩光系列,3,134,1.3,2025-11,低,0.55
CUST0110,大客户,FWD5800,钻石系列,4,326,8.2,2024-12,低,0.45
CUST0110,大客户,FWD430,着色系列,5,30,2.8,2025-06,高,0.33
CUST0110,大客户,FWDV550,玻璃包银系列,6,300,5.8,2025-02,高,0.6
CUST0110,大客户,FWD503,金属彩光系列,7,325,13.6,2024-11,中,0.3
CUST0110,大客户,FWD5518WR,耐候系列,8,162,21.9,2025-04,低,0.74
CUST0110,大客户,FWDD25L,钻石系列,9,335,9.6,2025-03,高,0.64
CUST0111,大客户,FWD225,虹彩系列,1,89,8.1,2025-10,中,0.64
CUST0111,大客户,FWD6002A,超白系列,2,178,14.2,2025-05,低,0.91
CUST0111,大客户,FWD7365,其他,3,215,13.5,2024-12,高,0.73
CUST0111,大客户,FWD303,金色系列,4,48,18.8,2025-08,低,0.46
CUST0111,大客户,FWD205A,虹彩系列,5,82,12.9,2025-02,低,0.6
CUST0111,大客户,FWD417,着色系列,6,381,7.7,2025-08,低,0.84
CUST0111,大客户,FWD6810,水晶系列,7,293,18.0,2025-04,低,0.77
CUST0111,大客户,BHC9337GP,玻璃变色龙,8,97,22.6,2025-01,低,0.52
CUST0111,大客户,FWD6001,超白系列,9,436,9.7,2025-05,中,0.82
CUST0111,大客户,FWD122,银白系列,10,128,19.0,2024-10,低,0.5
CUST0112,潜在,FWD6500A,水晶系列,1,261,19.0,2025-07,高,0.53
CUST0112,潜在,FWD225,虹彩系列,2,207,17.9,2025-03,中,0.75
CUST0112,潜在,FWDD27X,钻石系列,3,54,17.8,2025-05,中,0.82
CUST0112,潜在,FWD901KSW,耐候系列,4,241,6.6,2025-05,高,0.35
CUST0112,潜在,BHC89233BR,着色变色龙,5,387,23.5,2025-08,中,0.42
CUST0112,潜在,FWD5892,钻石系列,6,421,19.3,2025-03,中,0.45
CUST0112,潜在,FWDD29L,钻石系列,7,420,2.1,2024-10,高,0.37
CUST0112,潜在,FWDD10A,钻石系列,8,264,1.1,2025-04,低,0.71
CUST0112,潜在,FWDD25M,钻石系列,9,327,1.3,2025-11,低,0.65
CUST0112,潜在,FWD600,其他,10,18,6.4,2025-03,低,0.55
CUST0112,潜在,FWD5518,金属彩光系列,11,110,7.1,2025-04,高,0.51
CUST0113,大客户,FWDD29M,钻石系列,1,127,14.5,2024-12,低,0.69
CUST0113,大客户,FWDV080B,玻璃包银系列,2,18,9.7,2025-09,低,0.91
CUST0113,大客户,FWD5870D,钻石系列,3,338,22.3,2024-11,低,0.92
CUST0113,大客户,FWD152WR,耐候系列,4,476,9.0,2024-10,中,0.89
CUST0113,大客户,FWD5800,钻石系列,5,116,20.3,2025-06,中,0.94
CUST0114,普通,FWD120,银白系列,1,75,20.9,2025-06,中,0.72
CUST0114,普通,FWD308,金色系列,2,211,10.3,2025-06,中,0.79
CUST0114,普通,FWD163,银白系列,3,454,9.5,2025-09,中,0.67
CUST0114,普通,FWD503,金属彩光系列,4,208,15.0,2025-07,高,0.59
CUST0114,普通,FWD504,金属彩光系列,5,300,2.8,2025-01,中,0.93
CUST0115,大客户,FWD6820,水晶系列,1,370,3.6,2025-03,中,0.86
CUST0115,大客户,FWD410,着色系列,2,356,13.8,2024-10,中,0.74
CUST0115,大客户,FWD5872A,钻石系列,3,216,1.6,2025-06,低,0.89
CUST0115,大客户,FWD5892,钻石系列,4,42,4.7,2024-12,中,0.93
CUST0115,大客户,FWD6002,超白系列,5,414,21.8,2024-10,低,0.49
CUST0115,大客户,FWD520WR,耐候系列,6,197,11.0,2024-12,中,0.76
CUST0115,大客户,FWD7504,其他,7,243,7.1,2025-02,高,0.55
CUST0115,大客户,BHC89234BG,着色变色龙,8,367,11.6,2025-09,低,0.94
CUST0115,大客户,FWD407,着色系列,9,37,20.4,2025-03,高,0.59
CUST0115,大客户,FWD2205G,虹彩系列,10,107,20.4,2025-07,低,0.46
CUST0115,大客户,FWD221WR,耐候系列,11,204,15.2,2025-06,高,0.36
CUST0116,大客户,FWDD27M,钻石系列,1,235,9.9,2025-08,中,0.87
CUST0116,大客户,BHC9275BOH,化妆品系列,2,105,4.2,2025-09,中,0.76
CUST0116,大客户,BHC9337GP,玻璃变色龙,3,70,6.4,2025-01,中,0.57
CUST0116,大客户,FWD6215,水晶系列,4,235,22.1,2025-09,中,0.41
CUST0117,普通,FWD425,着色系列,1,190,7.1,2025-01,低,0.56
CUST0117,普通,BHC9338GR,玻璃变色龙,2,54,5.4,2025-06,低,0.55
CUST0117,普通,BHC89235G,着色变色龙,3,281,15.8,2025-01,低,0.89
CUST0117,普通,FWD435B,着色系列,4,377,11.2,2024-12,中,0.89
CUST0118,潜在,FWD6002,超白系列,1,83,18.4,2025-06,中,0.69
CUST0118,潜在,FWD325,金色系列,2,423,16.7,2025-03,中,0.81
CUST0118,潜在,FWD6003T,超白系列,3,341,6.7,2025-08,中,0.69
CUST0118,潜在,FWD5516,金属彩光系列,4,40,3.7,2025-07,低,0.72
CUST0118,潜在,FWDV095,玻璃包银系列,5,228,9.5,2025-09,低,0.66
CUST0118,潜在,FWDD21M,钻石系列,6,395,2.6,2024-12,高,0.73
CUST0118,潜在,FWD552,金属彩光系列,7,491,17.6,2025-03,高,0.31
CUST0118,潜在,FWD6219,水晶系列,8,12,19.1,2025-11,高,0.51
CUST0119,普通,FWD5895,钻石系列,1,230,13.9,2024-10,高,0.5
CUST0119,普通,FWD3302,金色系列,2,284,12.4,2025-05,低,0.75
CUST0119,普通,FWD100,银白系列,3,469,4.6,2025-11,中,0.62
CUST0119,普通,FWD152,银白系列,4,332,19.6,2025-05,低,0.76
CUST0119,普通,FWD3502,金属彩光系列,5,194,16.5,2025-10,高,0.66
CUST0119,普通,FWDV080B,玻璃包银系列,6,182,16.4,2025-09,中,0.79
CUST0119,普通,FWD508,金属彩光系列,7,216,19.5,2025-02,低,0.34
CUST0119,普通,FWD235WR,耐候系列,8,268,13.2,2025-02,高,0.5
CUST0119,普通,FWD435B,着色系列,9,425,22.6,2025-01,中,0.87
CUST0119,普通,FWD5518,金属彩光系列,10,95,6.5,2024-12,中,0.37
CUST0119,普通,BHC5518,化妆品系列,11,176,4.8,2025-02,高,0.41
CUST0120,大客户,FWD510,金属彩光系列,1,42,18.7,2024-11,中,0.71
CUST0120,大客户,FWD323,金色系列,2,79,7.1,2024-12,低,0.66
CUST0120,大客户,FWD6602E,磁性珠光,3,151,8.7,2024-11,低,0.64
CUST0120,大客户,BHC89235G,着色变色龙,4,75,8.3,2025-06,低,0.87
CUST0120,大客户,BHC9321RY,玻璃变色龙,5,140,20.7,2024-11,高,0.47
CUST0120,大客户,FWD5874A,钻石系列,6,466,23.4,2025-10,低,0.9
CUST0120,大客户,FWD6303,水晶系列,7,275,9.4,2025-06,低,0.92
CUST0120,大客户,FWDV015,玻璃包银系列,8,95,6.8,2025-11,中,0.72
CUST0121,普通,FWDD28M,钻石系列,1,424,16.5,2025-07,高,0.39
CUST0121,普通,FWD323M,金色系列,2,63,16.0,2025-08,高,0.44
CUST0121,普通,FWD435,着色系列,3,428,16.9,2025-08,低,0.54
CUST0121,普通,FWD6884,水晶系列,4,412,4.8,2025-04,高,0.92
CUST0121,普通,FWD205WR,耐候系列,5,52,22.0,2024-11,高,0.61
CUST0121,普通,FWD6601,磁性珠光,6,115,17.4,2025-07,低,0.67
CUST0121,普通,FWDD27L,钻石系列,7,63,7.6,2025-03,低,0.33
CUST0121,普通,BHC5518,化妆品系列,8,351,3.4,2024-10,中,0.49
CUST0121,普通,FWD530,金属彩光系列,9,109,6.9,2025-08,中,0.68
CUST0121,普通,FWD5872C,钻石系列,10,151,6.2,2025-04,中,0.54
CUST0121,普通,FWD6502A,水晶系列,11,355,23.8,2025-02,高,0.81
CUST0121,普通,FWD221WR,耐候系列,12,387,5.5,2025-03,低,0.42
CUST0122,普通,FWD5870C,钻石系列,1,494,1.9,2025-07,低,0.71
CUST0122,普通,FWD6300T,水晶系列,2,286,21.9,2025-10,高,0.33
CUST0122,普通,FWDD23X,钻石系列,3,50,23.4,2025-05,低,0.59
CUST0122,普通,BHC9327GP,玻璃变色龙,4,27,3.8,2025-09,高,0.46
CUST0122,普通,FWD320,金色系列,5,312,21.1,2024-11,中,0.6
CUST0122,普通,FWD6002,超白系列,6,203,21.4,2025-02,高,0.64
CUST0123,普通,FWD306,金色系列,1,17,18.0,2025-09,低,0.63
CUST0123,普通,BHC9326BM ,玻璃变色龙,2,369,23.8,2025-07,高,0.72
CUST0123,普通,FWD211,虹彩系列,3,73,1.4,2025-11,中,0.39
CUST0123,普通,FWD6307A,水晶系列,4,11,2.7,2025-11,中,0.72
CUST0123,普通,FWD413,着色系列,5,46,8.9,2024-10,中,0.86
CUST0123,普通,FWDD25L,钻石系列,6,91,19.3,2025-11,高,0.32
CUST0124,大客户,FWDV080,玻璃包银系列,1,490,1.3,2024-10,高,0.51
CUST0124,大客户,FWD901KSW,耐候系列,2,102,8.7,2025-06,中,0.59
CUST0124,大客户,FWD3502,金属彩光系列,3,176,7.5,2025-06,低,0.73
CUST0125,普通,FWD303,金色系列,1,30,22.5,2025-05,低,0.6
CUST0125,普通,BHC9233POH,化妆品系列,2,497,23.9,2025-06,中,0.76
CUST0125,普通,FWD421,着色系列,3,122,8.6,2025-04,中,0.5
CUST0125,普通,FWD436 ,着色系列,4,461,2.7,2025-09,低,0.86
CUST0125,普通,FWD532,金属彩光系列,5,207,5.5,2025-09,低,0.66
CUST0125,普通,FWD6850,水晶系列,6,67,21.3,2024-12,中,0.76
CUST0125,普通,FWD6504A,水晶系列,7,222,14.9,2025-04,低,0.86
CUST0125,普通,HM010AS,云母粉,8,495,4.3,2025-02,低,0.39
CUST0126,大客户,FWD534WR,耐候系列,1,478,23.2,2025-03,低,0.89
CUST0126,大客户,FWD5518,金属彩光系列,2,70,1.7,2025-11,低,0.44
CUST0126,大客户,FWD7351,其他,3,63,5.5,2025-11,高,0.56
CUST0126,大客户,FWD299,虹彩系列,4,102,13.2,2024-10,高,0.48
CUST0126,大客户,FWD425,着色系列,5,67,15.6,2025-02,高,0.54
CUST0126,大客户,FWD6005,超白系列,6,214,3.2,2025-03,中,0.68
CUST0126,大客户,FWD3502,金属彩光系列,7,44,11.8,2025-06,低,0.52
CUST0126,大客户,FWD320,金色系列,8,482,4.0,2024-10,高,0.53
CUST0126,大客户,BHC89233BR,着色变色龙,9,182,12.4,2025-06,中,0.59
CUST0126,大客户,FWD505,金属彩光系列,10,159,21.1,2025-11,低,0.81
CUST0126,大客户,FWD6003T,超白系列,11,25,8.2,2025-08,低,0.85
CUST0126,大客户,FWD6002,超白系列,12,78,5.8,2024-11,高,0.9
CUST0127,大客户,FWD6830,水晶系列,1,437,11.5,2025-07,高,0.84
CUST0127,大客户,FWD425B,着色系列,2,394,5.1,2025-06,高,0.86
CUST0127,大客户,FWD6882,水晶系列,3,33,5.4,2025-03,高,0.38
CUST0127,大客户,FWD201,虹彩系列,4,394,11.3,2025-10,低,0.78
CUST0128,普通,FWD6882,水晶系列,1,50,16.5,2024-12,中,0.57
CUST0128,普通,BHC9326BM ,玻璃变色龙,2,213,17.3,2025-07,低,0.8
CUST0128,普通,FWD6235,水晶系列,3,365,17.0,2025-05,低,0.35
CUST0128,普通,FWD6300,水晶系列,4,481,2.2,2025-03,高,0.89
CUST0128,普通,FWD7322B,其他,5,377,7.0,2025-03,高,0.62
CUST0128,普通,FWD123,银白系列,6,152,6.0,2024-10,高,0.92
CUST0128,普通,BHC89237BG,着色变色龙,7,75,3.4,2025-04,高,0.78
CUST0128,普通,FWD211WR,耐候系列,8,340,21.5,2025-07,中,0.34
CUST0128,普通,FWD6002,超白系列,9,263,19.2,2025-04,中,0.66
CUST0129,普通,FWD8503WR,耐候系列,1,42,8.7,2025-05,高,0.8
CUST0129,普通,FWD235WR,耐候系列,2,120,1.3,2024-12,中,0.8
CUST0129,普通,FWDD10A,钻石系列,3,256,1.3,2025-04,中,0.41
CUST0129,普通,FWDV020,玻璃包银系列,4,222,3.6,2025-11,低,0.69
CUST0129,普通,FWD410,着色系列,5,147,13.4,2025-08,中,0.61
CUST0129,普通,FWD5890,钻石系列,6,73,12.1,2025-06,中,0.94
CUST0129,普通,FWDD21X,钻石系列,7,389,16.7,2025-09,中,0.5
CUST0129,普通,FWD3504,金属彩光系列,8,150,1.7,2025-06,高,0.42
CUST0129,普通,FWD153,银白系列,9,479,14.8,2025-08,中,0.71
CUST0131,普通,FWD301,金色系列,1,320,4.8,2025-02,中,0.61
CUST0131,普通,FWD6850,水晶系列,2,51,2.0,2025-01,低,0.93
CUST0131,普通,FWD6163,超白系列,3,304,7.4,2025-04,高,0.68
CUST0131,普通,FWD110,银白系列,4,210,22.8,2025-10,高,0.75
CUST0131,普通,BHC9227GOH,化妆品系列,5,49,17.3,2024-10,低,0.93
CUST0131,普通,FWD435B,着色系列,6,436,2.8,2025-08,高,0.64
CUST0131,普通,FWDD10L,钻石系列,7,437,21.9,2025-09,低,0.48
CUST0131,普通,FWDD23X,钻石系列,8,191,5.8,2025-10,中,0.82
CUST0131,普通,FWD6910,水晶系列,9,241,21.9,2025-06,中,0.78
CUST0131,普通,FWDD10M,钻石系列,10,41,12.5,2024-10,中,0.48
CUST0131,普通,FWD151,银白系列,11,389,1.6,2025-01,中,0.49
CUST0131,普通,FWD415Y,着色系列,12,202,1.3,2024-11,高,0.58
CUST0132,大客户,FWD153,银白系列,1,378,12.3,2025-08,中,0.91
CUST0132,大客户,FWD119,银白系列,2,292,19.5,2024-10,低,0.85
CUST0132,大客户,FWD6001,超白系列,3,246,4.5,2025-09,中,0.72
CUST0132,大客户,FWD6303A,水晶系列,4,33,2.1,2025-06,高,0.87
CUST0132,大客户,FWD6504T,水晶系列,5,426,23.2,2024-10,低,0.41
CUST0132,大客户,FWD361,金色系列,6,126,5.1,2024-11,低,0.55
CUST0132,大客户,FWDD10A,钻石系列,7,167,6.9,2025-02,低,0.65
CUST0132,大客户,FWD6219,水晶系列,8,20,10.5,2025-09,中,0.82
CUST0132,大客户,FWD400B,着色系列,9,479,1.2,2025-03,中,0.85
CUST0132,大客户,FWD289,虹彩系列,10,235,4.1,2025-06,高,0.68
CUST0132,大客户,FWD5872C,钻石系列,11,257,15.1,2025-03,高,0.9
CUST0132,大客户,FWD6006,超白系列,12,470,12.3,2025-11,低,0.55
CUST0133,普通,FWD152WR,耐候系列,1,383,7.5,2025-04,高,0.46
CUST0133,普通,FWD301,金色系列,2,82,9.9,2025-02,中,0.32
CUST0133,普通,FWD600,其他,3,170,21.4,2025-05,低,0.95
CUST0133,普通,FWD5872C,钻石系列,4,39,5.8,2025-08,中,0.37
CUST0133,普通,FWD152,银白系列,5,138,7.9,2025-04,中,0.41
CUST0133,普通,BHC9337GP,玻璃变色龙,6,169,21.4,2025-04,低,0.68
CUST0134,潜在,FWD508,金属彩光系列,1,49,2.6,2025-05,高,0.3
CUST0134,潜在,FWDV550,玻璃包银系列,2,33,3.4,2025-02,低,0.87
CUST0134,潜在,FWD205A,虹彩系列,3,433,19.6,2025-05,中,0.5
CUST0134,潜在,FWD491,着色系列,4,401,19.1,2025-06,低,0.44
CUST0134,潜在,FWD6883,水晶系列,5,392,10.6,2024-10,中,0.41
CUST0135,潜在,FWD5519WR,耐候系列,1,107,20.0,2025-01,高,0.4
CUST0135,潜在,BHC9338GR,玻璃变色龙,2,81,22.9,2025-09,高,0.48
CUST0135,潜在,FWD301,金色系列,3,95,6.4,2025-06,高,0.81
CUST0135,潜在,FWDD28L,钻石系列,4,320,13.5,2025-03,低,0.8
CUST0135,潜在,FWD289,虹彩系列,5,326,11.3,2025-09,低,0.83
CUST0135,潜在,FWD6882,水晶系列,6,190,6.8,2025-05,中,0.64
CUST0135,潜在,FWD323M,金色系列,7,466,10.4,2025-11,高,0.73
CUST0135,潜在,FWDV550,玻璃包银系列,8,475,14.8,2024-12,中,0.83
CUST0135,潜在,FWD7305WR,耐候系列,9,437,19.2,2025-01,低,0.69
CUST0136,大客户,FWD323M,金色系列,1,431,11.8,2024-10,低,0.81
CUST0136,大客户,BHC89234BG,着色变色龙,2,46,15.4,2025-09,中,0.69
CUST0136,大客户,FWD6504A,水晶系列,3,322,20.1,2025-01,低,0.58
CUST0136,大客户,FWD6850,水晶系列,4,270,6.9,2024-11,低,0.65
CUST0136,大客户,FWDV150,玻璃包银系列,5,57,5.0,2025-07,中,0.78
CUST0136,大客户,FWDD29M,钻石系列,6,28,22.8,2024-12,高,0.71
CUST0136,大客户,FWD7322B,其他,7,486,8.4,2024-12,中,0.51
CUST0136,大客户,FWD223,虹彩系列,8,271,9.0,2025-04,低,0.68
CUST0136,大客户,FWDD25L,钻石系列,9,252,9.7,2025-02,低,0.69
CUST0136,大客户,FWD7352,其他,10,403,3.0,2025-10,低,0.67
CUST0137,普通,FWD435,着色系列,1,288,2.2,2024-12,高,0.54
CUST0137,普通,FWDV220,玻璃包银系列,2,422,19.7,2024-11,高,0.48
CUST0137,普通,BHC9320YB,玻璃变色龙,3,174,10.9,2025-06,高,0.87
CUST0137,普通,FWD425B,着色系列,4,360,4.7,2025-04,低,0.55
CUST0137,普通,FWD225,虹彩系列,5,189,11.1,2024-10,中,0.86
CUST0137,普通,FWDV080,玻璃包银系列,6,423,22.9,2025-08,中,0.63
CUST0137,普通,FWDD10L,钻石系列,7,428,12.2,2025-04,高,0.42
CUST0137,普通,FWDV040,玻璃包银系列,8,471,19.6,2025-10,低,0.83
CUST0137,普通,FWDD10M,钻石系列,9,264,1.6,2024-12,高,0.54
CUST0137,普通,FWD504WR,耐候系列,10,232,14.2,2024-11,低,0.42
CUST0137,普通,FWD001,其他,11,137,6.9,2025-03,高,0.37
CUST0137,普通,FWD520WR,耐候系列,12,175,11.4,2025-10,中,0.62
CUST0138,潜在,FWD219,虹彩系列,1,408,19.3,2025-04,高,0.34
CUST0138,潜在,FWD508,金属彩光系列,2,281,1.1,2025-05,中,0.42
CUST0138,潜在,FWD302,金色系列,3,434,15.0,2025-07,高,0.44
CUST0138,潜在,FWDV580,玻璃包银系列,4,52,2.8,2025-04,低,0.63
CUST0138,潜在,FWD600,其他,5,308,22.9,2025-01,中,0.62
CUST0138,潜在,FWD205A,虹彩系列,6,438,1.7,2025-05,低,0.68
CUST0138,潜在,FWDD28L,钻石系列,7,472,11.8,2025-03,低,0.91
CUST0138,潜在,FWDD10M,钻石系列,8,121,6.2,2024-10,中,0.54
CUST0138,潜在,BHC9230YBH,化妆品系列,9,293,23.1,2025-11,高,0.31
CUST0139,大客户,FWD306WR,耐候系列,1,150,5.9,2025-09,高,0.75
CUST0139,大客户,FWD520WR,耐候系列,2,350,14.4,2024-12,高,0.55
CUST0139,大客户,FWD502,金属彩光系列,3,108,18.9,2024-10,中,0.67
CUST0139,大客户,FWD5872C,钻石系列,4,232,1.5,2025-04,中,0.95
CUST0139,大客户,FWD491,着色系列,5,360,5.7,2025-01,高,0.34
CUST0140,普通,FWD413,着色系列,1,124,14.2,2025-04,中,0.81
CUST0140,普通,FWD403,着色系列,2,99,6.6,2025-05,中,0.35
CUST0140,普通,FWD302,金色系列,3,16,21.3,2025-03,低,0.79
CUST0141,普通,FWD101,银白系列,1,130,15.2,2025-03,高,0.38
CUST0141,普通,FWD6602,磁性珠光,2,238,11.4,2025-09,中,0.91
CUST0141,普通,FWD121WR,耐候系列,3,30,21.4,2025-09,低,0.38
CUST0141,普通,FWD231,虹彩系列,4,148,13.0,2025-10,低,0.73
CUST0141,普通,FWD6005,超白系列,5,266,8.6,2024-10,中,0.45
CUST0141,普通,FWD530,金属彩光系列,6,190,17.9,2025-10,低,0.72
CUST0141,普通,FWDV150,玻璃包银系列,7,196,15.1,2024-10,高,0.43
CUST0141,普通,FWD215WR,耐候系列,8,24,5.1,2024-10,高,0.35
CUST0141,普通,FWD330,金色系列,9,396,8.2,2025-05,中,0.44
CUST0141,普通,FWD408,着色系列,10,408,13.2,2025-08,高,0.81
CUST0142,普通,FWD151,银白系列,1,287,12.0,2025-04,高,0.48
CUST0142,普通,FWD408,着色系列,2,209,16.4,2024-11,低,0.45
CUST0142,普通,FWD306,金色系列,3,290,14.6,2025-01,中,0.43
CUST0142,普通,FWD6500A,水晶系列,4,44,11.3,2025-04,低,0.8
CUST0142,普通,BHC9275BOH,化妆品系列,5,421,22.8,2024-12,低,0.92
CUST0142,普通,FWDV155,玻璃包银系列,6,346,14.0,2025-11,中,0.55
CUST0142,普通,FWD001,其他,7,305,16.0,2025-05,中,0.66
CUST0142,普通,FWD6225,水晶系列,8,253,20.0,2025-04,高,0.31
CUST0142,普通,FWD5891,钻石系列,9,21,9.2,2025-08,高,0.87
CUST0142,普通,FWD4012,着色系列,10,277,21.4,2025-08,中,0.64
CUST0143,潜在,BHC9275BOH,化妆品系列,1,75,23.8,2025-03,低,0.65
CUST0143,潜在,FWD505,金属彩光系列,2,442,6.5,2025-06,高,0.44
CUST0143,潜在,FWD435B,着色系列,3,10,12.2,2025-09,低,0.56
CUST0143,潜在,FWDD29L,钻石系列,4,25,16.9,2025-11,高,0.6
CUST0145,大客户,FWD525WR,耐候系列,1,317,5.2,2025-06,高,0.39
CUST0145,大客户,HM010AS,云母粉,2,364,5.3,2024-10,低,0.6
CUST0145,大客户,FWD491,着色系列,3,101,7.6,2024-12,高,0.84
CUST0145,大客户,FWD5519WR,耐候系列,4,446,22.0,2025-05,中,0.67
CUST0145,大客户,FWD100,银白系列,5,135,3.5,2024-12,高,0.73
CUST0145,大客户,FWD6603B,磁性珠光,6,128,12.0,2025-08,中,0.4
CUST0145,大客户,FWD122,银白系列,7,211,6.7,2025-05,中,0.83
CUST0145,大客户,FWD103,银白系列,8,446,1.7,2025-10,低,0.38
CUST0145,大客户,FWD173,银白系列,9,24,19.8,2025-07,高,0.89
CUST0145,大客户,FWD6504T,水晶系列,10,286,14.5,2025-10,低,0.57
CUST0145,大客户,FWD413,着色系列,11,30,6.1,2025-09,高,0.74
CUST0146,大客户,FWD355,金色系列,1,460,22.6,2024-11,中,0.41
CUST0146,大客户,FWDD28X,钻石系列,2,288,12.4,2025-07,中,0.83
CUST0146,大客户,FWD323WR,耐候系列,3,406,23.3,2025-03,高,0.83
CUST0146,大客户,FWD110,银白系列,4,38,22.7,2025-10,中,0.57
CUST0146,大客户,FWD6850,水晶系列,5,304,1.1,2025-06,高,0.93
CUST0146,大客户,FWD504WR,耐候系列,6,85,16.2,2025-10,高,0.38
CUST0146,大客户,FWD111WR,耐候系列,7,156,7.3,2025-08,高,0.65
CUST0147,大客户,FWDD23L,钻石系列,1,360,9.8,2024-11,中,0.62
CUST0147,大客户,BHC9327GP,玻璃变色龙,2,380,15.9,2025-01,中,0.44
CUST0147,大客户,FWD6018,超白系列,3,282,21.6,2025-05,高,0.73
CUST0147,大客户,FWD5870A,钻石系列,4,271,5.3,2024-12,中,0.43
CUST0148,大客户,FWDD21L,钻石系列,1,125,11.1,2024-11,高,0.84
CUST0148,大客户,FWD506,金属彩光系列,2,366,11.9,2024-11,中,0.53
CUST0148,大客户,FWD535,金属彩光系列,3,372,4.0,2024-10,中,0.8
CUST0148,大客户,FWDD10Y,钻石系列,4,170,3.7,2025-07,高,0.49
CUST0148,大客户,FWD5872A,钻石系列,5,30,7.3,2025-05,低,0.63
CUST0148,大客户,FWD151,银白系列,6,442,8.2,2025-03,高,0.65
CUST0148,大客户,FWD6884,水晶系列,7,137,14.7,2025-08,中,0.87
