supplier_id,month,promised_days,actual_days,on_time,delay_days
SUP026,2024-11,31,31,True,0
SUP026,2024-12,27,28,True,1
SUP026,2024-12,32,34,True,2
SUP026,2025-01,70,73,True,3
SUP026,2025-02,55,58,True,3
SUP026,2025-03,54,56,True,2
SUP026,2025-03,73,79,False,6
SUP026,2025-03,46,44,True,0
SUP026,2025-03,70,88,False,18
SUP026,2025-03,89,89,True,0
SUP026,2025-03,75,73,True,0
SUP026,2025-04,48,48,True,0
SUP026,2025-04,17,37,False,20
SUP026,2025-04,14,16,True,2
SUP026,2025-04,74,77,True,3
SUP026,2025-04,77,75,True,0
SUP026,2025-04,84,84,True,0
SUP026,2025-05,33,36,True,3
SUP026,2025-05,69,69,True,0
SUP026,2025-06,80,82,True,2
SUP026,2025-06,37,36,True,0
SUP026,2025-06,35,38,True,3
SUP026,2025-06,21,20,True,0
SUP026,2025-06,35,34,True,0
SUP026,2025-06,51,54,True,3
SUP026,2025-06,14,16,True,2
SUP026,2025-07,78,77,True,0
SUP026,2025-07,78,90,False,12
SUP026,2025-07,32,29,True,0
SUP026,2025-07,43,40,True,0
SUP026,2025-07,49,46,True,0
SUP026,2025-07,75,73,True,0
SUP026,2025-07,52,68,False,16
SUP026,2025-08,46,48,True,2
SUP026,2025-08,15,15,True,0
SUP026,2025-08,35,38,True,3
SUP026,2025-08,53,56,True,3
SUP026,2025-08,51,59,False,8
SUP026,2025-08,65,72,False,7
SUP026,2025-08,68,70,True,2
SUP026,2025-09,50,50,True,0
SUP026,2025-09,21,19,True,0
SUP026,2025-09,42,39,True,0
SUP026,2025-09,46,65,False,19
SUP026,2025-09,48,45,True,0
SUP026,2025-09,30,27,True,0
SUP026,2025-09,68,70,True,2
SUP026,2025-10,16,18,True,2
SUP026,2025-10,78,81,True,3
SUP026,2025-10,82,82,True,0
SUP026,2025-10,89,98,False,9
SUP026,2025-10,85,82,True,0
SUP026,2025-10,77,78,True,1
SUP026,2025-10,78,81,True,3
SUP026,2025-11,49,46,True,0
SUP026,2025-11,75,72,True,0
SUP026,2025-11,85,104,False,19
SUP027,2024-10,32,35,True,3
SUP027,2024-10,90,90,True,0
SUP027,2024-10,70,71,True,1
SUP027,2024-10,54,72,False,18
SUP027,2024-10,21,20,True,0
SUP027,2024-10,18,17,True,0
SUP027,2024-10,85,84,True,0
SUP027,2024-10,87,86,True,0
SUP027,2024-11,58,58,True,0
SUP027,2024-11,88,85,True,0
SUP027,2024-11,32,34,True,2
SUP027,2024-11,54,51,True,0
SUP027,2024-11,75,75,True,0
SUP027,2024-11,74,75,True,1
SUP027,2024-11,69,72,True,3
SUP027,2024-12,31,38,False,7
SUP027,2024-12,69,71,True,2
SUP027,2024-12,54,73,False,19
SUP027,2024-12,24,22,True,0
SUP027,2024-12,55,57,True,2
SUP027,2024-12,88,86,True,0
SUP027,2024-12,46,43,True,0
SUP027,2024-12,43,40,True,0
SUP027,2025-01,44,53,False,9
SUP027,2025-01,61,61,True,0
SUP027,2025-01,86,85,True,0
SUP027,2025-01,45,57,False,12
SUP027,2025-01,14,17,True,3
SUP027,2025-02,82,82,True,0
SUP027,2025-02,35,40,False,5
SUP027,2025-03,68,65,True,0
SUP027,2025-03,22,24,True,2
SUP027,2025-03,22,24,True,2
SUP027,2025-03,78,81,True,3
SUP027,2025-03,62,63,True,1
SUP027,2025-04,33,34,True,1
SUP027,2025-04,69,69,True,0
SUP027,2025-04,63,62,True,0
SUP027,2025-04,59,56,True,0
SUP027,2025-05,85,84,True,0
SUP027,2025-05,21,40,False,19
SUP027,2025-06,39,36,True,0
SUP027,2025-06,36,35,True,0
SUP027,2025-06,35,37,True,2
SUP027,2025-06,63,64,True,1
SUP027,2025-06,24,21,True,0
SUP027,2025-07,34,31,True,0
SUP027,2025-07,44,42,True,0
SUP027,2025-07,83,80,True,0
SUP027,2025-07,19,16,True,0
SUP027,2025-07,44,47,True,3
SUP027,2025-07,78,79,True,1
SUP027,2025-08,73,75,True,2
SUP027,2025-08,73,75,True,2
SUP027,2025-08,51,48,True,0
SUP027,2025-08,84,83,True,0
SUP027,2025-08,61,61,True,0
SUP027,2025-08,30,45,False,15
SUP027,2025-09,14,14,True,0
SUP027,2025-09,47,49,True,2
SUP027,2025-09,24,22,True,0
SUP027,2025-09,16,29,False,13
SUP027,2025-09,54,56,True,2
SUP027,2025-10,61,64,True,3
SUP027,2025-10,46,44,True,0
SUP027,2025-10,79,82,True,3
SUP027,2025-11,47,45,True,0
SUP027,2025-11,64,62,True,0
SUP028,2024-10,54,54,True,0
SUP028,2024-10,27,29,True,2
SUP028,2024-10,38,36,True,0
SUP028,2024-10,15,12,True,0
SUP028,2024-10,43,40,True,0
SUP028,2024-10,45,43,True,0
SUP028,2024-11,74,75,True,1
SUP028,2024-11,20,22,True,2
SUP028,2024-11,29,31,True,2
SUP028,2024-11,61,59,True,0
SUP028,2024-11,33,30,True,0
SUP028,2024-11,23,24,True,1
SUP028,2024-11,17,18,True,1
SUP028,2024-12,20,21,True,1
SUP028,2024-12,86,84,True,0
SUP028,2024-12,40,42,True,2
SUP028,2024-12,22,25,True,3
SUP028,2025-01,85,88,True,3
SUP028,2025-01,68,65,True,0
SUP028,2025-02,16,19,True,3
SUP028,2025-02,79,80,True,1
SUP028,2025-02,66,68,True,2
SUP028,2025-03,83,81,True,0
SUP028,2025-03,40,42,True,2
SUP028,2025-04,36,48,False,12
SUP028,2025-04,61,62,True,1
SUP028,2025-04,15,16,True,1
SUP028,2025-04,81,100,False,19
SUP028,2025-04,76,79,True,3
SUP028,2025-04,89,86,True,0
SUP028,2025-04,72,72,True,0
SUP028,2025-05,36,36,True,0
SUP028,2025-06,48,46,True,0
SUP028,2025-06,58,59,True,1
SUP028,2025-06,62,61,True,0
SUP028,2025-06,17,20,True,3
SUP028,2025-06,88,91,True,3
SUP028,2025-07,17,18,True,1
SUP028,2025-07,19,18,True,0
SUP028,2025-07,46,55,False,9
SUP028,2025-07,47,48,True,1
SUP028,2025-07,18,18,True,0
SUP028,2025-07,63,64,True,1
SUP028,2025-07,40,38,True,0
SUP028,2025-07,27,28,True,1
SUP028,2025-08,59,59,True,0
SUP028,2025-08,67,69,True,2
SUP028,2025-08,27,30,True,3
SUP028,2025-08,45,46,True,1
SUP028,2025-08,46,45,True,0
SUP028,2025-08,55,55,True,0
SUP028,2025-08,86,89,True,3
SUP028,2025-09,36,34,True,0
SUP028,2025-09,41,43,True,2
SUP028,2025-09,70,72,True,2
SUP028,2025-09,23,23,True,0
SUP028,2025-10,89,92,True,3
SUP028,2025-10,25,24,True,0
SUP028,2025-10,53,53,True,0
SUP028,2025-10,61,60,True,0
SUP028,2025-10,88,90,True,2
SUP028,2025-10,58,55,True,0
SUP028,2025-11,19,16,True,0
SUP028,2025-11,46,44,True,0
SUP028,2025-11,35,38,True,3
SUP028,2025-11,57,58,True,1
SUP028,2025-11,67,66,True,0
SUP028,2025-11,80,79,True,0
SUP028,2025-11,36,39,True,3
SUP028,2025-11,89,88,True,0
SUP029,2024-10,90,89,True,0
SUP029,2024-11,69,71,True,2
SUP029,2024-11,48,51,True,3
SUP029,2024-11,50,52,True,2
SUP029,2024-11,64,61,True,0
SUP029,2024-12,77,77,True,0
SUP029,2024-12,54,55,True,1
SUP029,2025-01,69,72,True,3
SUP029,2025-01,69,71,True,2
SUP029,2025-01,15,16,True,1
SUP029,2025-02,43,40,True,0
SUP029,2025-02,42,43,True,1
SUP029,2025-02,18,17,True,0
SUP029,2025-02,68,67,True,0
SUP029,2025-02,41,38,True,0
SUP029,2025-02,86,86,True,0
SUP029,2025-02,20,19,True,0
SUP029,2025-02,17,19,True,2
SUP029,2025-03,40,43,True,3
SUP029,2025-03,51,49,True,0
SUP029,2025-03,25,45,False,20
SUP029,2025-03,31,51,False,20
SUP029,2025-04,68,65,True,0
SUP029,2025-04,78,94,False,16
SUP029,2025-04,44,41,True,0
SUP029,2025-04,32,29,True,0
SUP029,2025-04,20,22,True,2
SUP029,2025-05,33,31,True,0
SUP029,2025-05,40,37,True,0
SUP029,2025-05,70,73,True,3
SUP029,2025-05,80,82,True,2
SUP029,2025-05,57,58,True,1
SUP029,2025-05,84,82,True,0
SUP029,2025-06,61,59,True,0
SUP029,2025-07,25,25,True,0
SUP029,2025-08,79,77,True,0
SUP029,2025-08,65,64,True,0
SUP029,2025-08,19,20,True,1
SUP029,2025-08,83,84,True,1
SUP029,2025-08,70,70,True,0
SUP029,2025-08,46,43,True,0
SUP029,2025-08,78,76,True,0
SUP029,2025-09,24,27,True,3
SUP029,2025-09,27,30,True,3
SUP029,2025-09,28,29,True,1
SUP029,2025-09,35,36,True,1
SUP029,2025-09,31,33,True,2
SUP029,2025-09,42,45,True,3
SUP029,2025-09,90,88,True,0
SUP029,2025-09,61,58,True,0
SUP029,2025-10,82,81,True,0
SUP029,2025-10,49,47,True,0
SUP029,2025-10,73,73,True,0
SUP029,2025-10,28,30,True,2
SUP029,2025-10,71,70,True,0
SUP029,2025-10,72,70,True,0
SUP029,2025-10,29,31,True,2
SUP029,2025-11,70,68,True,0
SUP030,2024-10,68,65,True,0
SUP030,2024-10,32,31,True,0
SUP030,2024-10,59,62,True,3
SUP030,2024-10,34,34,True,0
SUP030,2024-11,89,89,True,0
SUP030,2024-11,71,68,True,0
SUP030,2024-11,48,47,True,0
SUP030,2024-11,57,58,True,1
SUP030,2024-12,24,23,True,0
SUP030,2024-12,38,37,True,0
SUP030,2024-12,86,83,True,0
SUP030,2024-12,65,66,True,1
SUP030,2024-12,72,75,True,3
SUP030,2024-12,57,59,True,2
SUP030,2024-12,78,81,True,3
SUP030,2025-01,50,53,True,3
SUP030,2025-02,90,91,True,1
SUP030,2025-03,72,69,True,0
SUP030,2025-03,22,22,True,0
SUP030,2025-03,67,67,True,0
SUP030,2025-03,70,73,True,3
SUP030,2025-03,88,86,True,0
SUP030,2025-03,77,79,True,2
SUP030,2025-04,63,60,True,0
SUP030,2025-04,77,78,True,1
SUP030,2025-04,19,20,True,1
SUP030,2025-04,76,77,True,1
SUP030,2025-05,16,18,True,2
SUP030,2025-05,87,85,True,0
SUP030,2025-05,45,42,True,0
SUP030,2025-06,38,36,True,0
SUP030,2025-06,49,51,True,2
SUP030,2025-07,24,27,True,3
SUP030,2025-07,33,35,True,2
SUP030,2025-07,62,62,True,0
SUP030,2025-07,75,74,True,0
SUP030,2025-08,66,64,True,0
SUP030,2025-08,36,38,True,2
SUP030,2025-08,56,55,True,0
SUP030,2025-08,62,63,True,1
SUP030,2025-08,80,79,True,0
SUP030,2025-08,78,81,True,3
SUP030,2025-09,61,60,True,0
SUP030,2025-10,50,47,True,0
SUP030,2025-10,30,31,True,1
SUP030,2025-10,33,36,True,3
SUP030,2025-10,42,45,True,3
SUP030,2025-10,26,29,True,3
SUP030,2025-10,36,35,True,0
SUP030,2025-10,38,40,True,2
SUP030,2025-10,79,76,True,0
SUP030,2025-11,73,71,True,0
SUP030,2025-11,48,49,True,1
SUP030,2025-11,84,87,True,3
SUP030,2025-11,18,21,True,3
SUP031,2024-10,67,65,True,0
SUP031,2024-10,81,80,True,0
SUP031,2024-10,43,42,True,0
SUP031,2024-10,27,25,True,0
SUP031,2024-10,15,12,True,0
SUP031,2024-10,54,60,False,6
SUP031,2024-10,56,54,True,0
SUP031,2024-11,33,35,True,2
SUP031,2024-11,18,20,True,2
SUP031,2024-11,24,27,True,3
SUP031,2024-12,73,70,True,0
SUP031,2024-12,21,20,True,0
SUP031,2024-12,15,15,True,0
SUP031,2024-12,49,58,False,9
SUP031,2025-01,85,101,False,16
SUP031,2025-01,55,55,True,0
SUP031,2025-01,89,92,True,3
SUP031,2025-01,14,16,True,2
SUP031,2025-02,30,44,False,14
SUP031,2025-02,48,50,True,2
SUP031,2025-02,89,86,True,0
SUP031,2025-03,26,25,True,0
SUP031,2025-03,54,54,True,0
SUP031,2025-03,21,22,True,1
SUP031,2025-03,38,35,True,0
SUP031,2025-03,62,59,True,0
SUP031,2025-03,61,69,False,8
SUP031,2025-03,79,77,True,0
SUP031,2025-04,28,30,True,2
SUP031,2025-04,35,36,True,1
SUP031,2025-04,61,58,True,0
SUP031,2025-04,30,28,True,0
SUP031,2025-04,34,37,True,3
SUP031,2025-05,41,43,True,2
SUP031,2025-05,31,46,False,15
SUP031,2025-06,50,70,False,20
SUP031,2025-06,43,41,True,0
SUP031,2025-07,26,29,True,3
SUP031,2025-07,24,21,True,0
SUP031,2025-07,20,17,True,0
SUP031,2025-08,42,39,True,0
SUP031,2025-08,14,14,True,0
SUP031,2025-08,78,80,True,2
SUP031,2025-08,36,43,False,7
SUP031,2025-08,51,63,False,12
SUP031,2025-08,55,69,False,14
SUP031,2025-09,87,88,True,1
SUP031,2025-09,82,102,False,20
SUP031,2025-10,44,41,True,0
SUP031,2025-10,90,98,False,8
SUP031,2025-10,27,30,True,3
SUP031,2025-10,40,43,True,3
SUP031,2025-10,69,66,True,0
SUP031,2025-10,24,21,True,0
SUP031,2025-10,14,28,False,14
SUP031,2025-11,17,19,True,2
SUP031,2025-11,58,56,True,0
SUP031,2025-11,17,18,True,1
SUP032,2024-10,36,34,True,0
SUP032,2024-10,69,67,True,0
SUP032,2024-10,86,105,False,19
SUP032,2024-10,30,32,True,2
SUP032,2024-11,20,22,True,2
SUP032,2024-11,54,54,True,0
SUP032,2024-11,73,70,True,0
SUP032,2024-12,70,77,False,7
SUP032,2024-12,32,35,True,3
SUP032,2024-12,53,58,False,5
SUP032,2024-12,26,25,True,0
SUP032,2024-12,87,86,True,0
SUP032,2024-12,39,41,True,2
SUP032,2024-12,35,37,True,2
SUP032,2025-01,19,17,True,0
SUP032,2025-01,16,16,True,0
SUP032,2025-01,84,85,True,1
SUP032,2025-01,69,79,False,10
SUP032,2025-01,21,19,True,0
SUP032,2025-01,32,31,True,0
SUP032,2025-01,50,47,True,0
SUP032,2025-01,32,29,True,0
SUP032,2025-02,63,64,True,1
SUP032,2025-02,46,43,True,0
SUP032,2025-02,26,26,True,0
SUP032,2025-02,30,33,True,3
SUP032,2025-02,83,80,True,0
SUP032,2025-02,16,15,True,0
SUP032,2025-02,56,66,False,10
SUP032,2025-03,84,84,True,0
SUP032,2025-03,18,20,True,2
SUP032,2025-03,69,72,True,3
SUP032,2025-03,73,76,True,3
SUP032,2025-03,75,72,True,0
SUP032,2025-03,35,36,True,1
SUP032,2025-03,26,24,True,0
SUP032,2025-03,42,41,True,0
SUP032,2025-04,38,41,True,3
SUP032,2025-04,40,42,True,2
SUP032,2025-04,31,31,True,0
SUP032,2025-04,78,76,True,0
SUP032,2025-05,29,31,True,2
SUP032,2025-05,36,42,False,6
SUP032,2025-05,78,76,True,0
SUP032,2025-05,19,19,True,0
SUP032,2025-06,57,54,True,0
SUP032,2025-06,38,35,True,0
SUP032,2025-06,57,56,True,0
SUP032,2025-06,69,70,True,1
SUP032,2025-06,60,63,True,3
SUP032,2025-07,46,49,True,3
SUP032,2025-07,58,71,False,13
SUP032,2025-07,51,53,True,2
SUP032,2025-07,52,61,False,9
SUP032,2025-07,16,15,True,0
SUP032,2025-07,54,55,True,1
SUP032,2025-07,25,26,True,1
SUP032,2025-07,40,37,True,0
SUP032,2025-08,87,101,False,14
SUP032,2025-08,48,58,False,10
SUP032,2025-08,79,80,True,1
SUP032,2025-08,87,88,True,1
SUP032,2025-08,72,86,False,14
SUP032,2025-08,33,34,True,1
SUP032,2025-08,66,63,True,0
SUP032,2025-08,49,48,True,0
SUP032,2025-09,16,19,True,3
SUP032,2025-09,52,69,False,17
SUP032,2025-09,50,50,True,0
SUP032,2025-09,39,42,True,3
SUP032,2025-09,35,32,True,0
SUP032,2025-09,15,30,False,15
SUP032,2025-10,58,55,True,0
SUP032,2025-10,29,43,False,14
SUP032,2025-10,62,59,True,0
SUP032,2025-11,69,86,False,17
SUP032,2025-11,61,77,False,16
SUP033,2024-10,42,60,False,18
SUP033,2024-10,42,44,True,2
SUP033,2024-10,51,62,False,11
SUP033,2024-10,39,42,True,3
SUP033,2024-10,19,19,True,0
SUP033,2024-10,51,53,True,2
SUP033,2024-10,60,75,False,15
SUP033,2024-11,86,83,True,0
SUP033,2024-11,47,66,False,19
SUP033,2024-11,40,38,True,0
SUP033,2024-11,78,80,True,2
SUP033,2024-11,63,79,False,16
SUP033,2024-11,74,87,False,13
SUP033,2024-11,26,23,True,0
SUP033,2024-12,60,60,True,0
SUP033,2024-12,54,71,False,17
SUP033,2024-12,53,51,True,0
SUP033,2024-12,45,44,True,0
SUP033,2024-12,79,79,True,0
SUP033,2024-12,28,28,True,0
SUP033,2024-12,87,106,False,19
SUP033,2025-01,90,88,True,0
SUP033,2025-01,49,67,False,18
SUP033,2025-01,33,32,True,0
SUP033,2025-01,39,37,True,0
SUP033,2025-01,78,85,False,7
SUP033,2025-01,58,60,True,2
SUP033,2025-01,81,81,True,0
SUP033,2025-02,70,69,True,0
SUP033,2025-02,22,20,True,0
SUP033,2025-02,42,42,True,0
SUP033,2025-02,21,21,True,0
SUP033,2025-02,82,102,False,20
SUP033,2025-03,19,18,True,0
SUP033,2025-03,56,55,True,0
SUP033,2025-03,84,92,False,8
SUP033,2025-03,68,71,True,3
SUP033,2025-03,60,66,False,6
SUP033,2025-03,64,67,True,3
SUP033,2025-03,53,54,True,1
SUP033,2025-04,62,63,True,1
SUP033,2025-04,61,78,False,17
SUP033,2025-04,53,56,True,3
SUP033,2025-04,17,17,True,0
SUP033,2025-04,39,38,True,0
SUP033,2025-04,30,30,True,0
SUP033,2025-04,65,65,True,0
SUP033,2025-04,26,35,False,9
SUP033,2025-05,72,72,True,0
SUP033,2025-05,57,75,False,18
SUP033,2025-06,43,49,False,6
SUP033,2025-06,62,68,False,6
SUP033,2025-06,76,96,False,20
SUP033,2025-06,77,80,True,3
SUP033,2025-06,38,40,True,2
SUP033,2025-06,71,70,True,0
SUP033,2025-06,72,72,True,0
SUP033,2025-06,59,61,True,2
SUP033,2025-07,29,26,True,0
SUP033,2025-07,34,31,True,0
SUP033,2025-07,30,43,False,13
SUP033,2025-07,88,91,True,3
SUP033,2025-07,57,55,True,0
SUP033,2025-07,48,49,True,1
SUP033,2025-07,25,24,True,0
SUP033,2025-07,82,80,True,0
SUP033,2025-08,26,27,True,1
SUP033,2025-08,23,24,True,1
SUP033,2025-08,57,77,False,20
SUP033,2025-08,79,91,False,12
SUP033,2025-08,40,43,True,3
SUP033,2025-08,16,13,True,0
SUP033,2025-08,42,44,True,2
SUP033,2025-09,58,58,True,0
SUP033,2025-09,75,73,True,0
SUP033,2025-10,19,18,True,0
SUP033,2025-10,25,23,True,0
SUP033,2025-10,83,80,True,0
SUP033,2025-10,64,66,True,2
SUP033,2025-11,53,69,False,16
SUP033,2025-11,67,64,True,0
SUP033,2025-11,22,20,True,0
SUP034,2024-10,83,84,True,1
SUP034,2024-11,59,57,True,0
SUP034,2024-11,85,88,True,3
SUP034,2024-11,17,23,False,6
SUP034,2024-11,51,48,True,0
SUP034,2024-11,63,63,True,0
SUP034,2024-11,26,23,True,0
SUP034,2024-11,64,63,True,0
SUP034,2024-11,81,82,True,1
SUP034,2024-12,25,28,True,3
SUP034,2024-12,15,16,True,1
SUP034,2024-12,16,13,True,0
SUP034,2024-12,54,54,True,0
SUP034,2024-12,47,67,False,20
SUP034,2024-12,60,59,True,0
SUP034,2024-12,20,23,True,3
SUP034,2025-01,78,81,True,3
SUP034,2025-01,41,42,True,1
SUP034,2025-01,32,34,True,2
SUP034,2025-01,43,42,True,0
SUP034,2025-02,48,49,True,1
SUP034,2025-02,16,18,True,2
SUP034,2025-02,70,68,True,0
SUP034,2025-02,21,36,False,15
SUP034,2025-02,30,33,True,3
SUP034,2025-03,59,59,True,0
SUP034,2025-03,80,79,True,0
SUP034,2025-03,61,61,True,0
SUP034,2025-03,68,66,True,0
SUP034,2025-03,20,18,True,0
SUP034,2025-04,66,66,True,0
SUP034,2025-04,88,85,True,0
SUP034,2025-05,45,43,True,0
SUP034,2025-05,85,85,True,0
SUP034,2025-05,84,84,True,0
SUP034,2025-05,87,86,True,0
SUP034,2025-05,71,73,True,2
SUP034,2025-05,21,20,True,0
SUP034,2025-05,18,16,True,0
SUP034,2025-05,48,51,True,3
SUP034,2025-06,33,31,True,0
SUP034,2025-06,55,52,True,0
SUP034,2025-06,44,42,True,0
SUP034,2025-06,44,44,True,0
SUP034,2025-06,25,23,True,0
SUP034,2025-06,16,15,True,0
SUP034,2025-06,76,74,True,0
SUP034,2025-07,42,42,True,0
SUP034,2025-07,14,12,True,0
SUP034,2025-08,31,33,True,2
SUP034,2025-08,79,77,True,0
SUP034,2025-08,46,45,True,0
SUP034,2025-08,55,53,True,0
SUP034,2025-08,29,26,True,0
SUP034,2025-08,74,75,True,1
SUP034,2025-08,21,18,True,0
SUP034,2025-08,87,88,True,1
SUP034,2025-09,73,71,True,0
SUP034,2025-09,55,67,False,12
SUP034,2025-09,49,51,True,2
SUP034,2025-09,77,95,False,18
SUP034,2025-09,28,44,False,16
SUP034,2025-09,68,68,True,0
SUP034,2025-09,16,13,True,0
SUP034,2025-10,24,26,True,2
SUP034,2025-11,41,39,True,0
SUP034,2025-11,16,16,True,0
SUP034,2025-11,77,78,True,1
SUP035,2024-10,70,67,True,0
SUP035,2024-10,83,84,True,1
SUP035,2024-10,19,16,True,0
SUP035,2024-10,40,39,True,0
SUP035,2024-10,30,28,True,0
SUP035,2024-11,81,80,True,0
SUP035,2024-11,31,32,True,1
SUP035,2024-11,56,53,True,0
SUP035,2024-11,23,24,True,1
SUP035,2024-11,85,86,True,1
SUP035,2024-11,34,31,True,0
SUP035,2024-12,45,45,True,0
SUP035,2024-12,84,84,True,0
SUP035,2024-12,43,46,True,3
SUP035,2024-12,47,47,True,0
SUP035,2024-12,68,85,False,17
SUP035,2025-01,40,37,True,0
SUP035,2025-01,76,73,True,0
SUP035,2025-01,44,63,False,19
SUP035,2025-02,51,64,False,13
SUP035,2025-02,43,42,True,0
SUP035,2025-02,16,19,True,3
SUP035,2025-02,35,35,True,0
SUP035,2025-02,17,19,True,2
SUP035,2025-02,57,56,True,0
SUP035,2025-02,34,33,True,0
SUP035,2025-02,79,79,True,0
SUP035,2025-03,36,37,True,1
SUP035,2025-03,48,49,True,1
SUP035,2025-03,19,18,True,0
SUP035,2025-03,72,85,False,13
SUP035,2025-03,79,77,True,0
SUP035,2025-04,29,32,True,3
SUP035,2025-05,20,25,False,5
SUP035,2025-05,73,75,True,2
SUP035,2025-05,42,54,False,12
SUP035,2025-05,89,88,True,0
SUP035,2025-05,62,65,True,3
SUP035,2025-05,68,65,True,0
SUP035,2025-05,46,43,True,0
SUP035,2025-06,66,65,True,0
SUP035,2025-06,51,54,True,3
SUP035,2025-06,81,95,False,14
SUP035,2025-06,39,37,True,0
SUP035,2025-07,60,60,True,0
SUP035,2025-08,46,48,True,2
SUP035,2025-08,24,41,False,17
SUP035,2025-08,77,76,True,0
SUP035,2025-08,70,73,True,3
SUP035,2025-09,58,61,True,3
SUP035,2025-10,46,44,True,0
SUP035,2025-10,88,89,True,1
SUP035,2025-10,37,45,False,8
SUP035,2025-10,50,51,True,1
SUP035,2025-10,71,72,True,1
SUP035,2025-11,26,27,True,1
SUP035,2025-11,39,41,True,2
SUP035,2025-11,19,19,True,0
SUP036,2024-10,80,81,True,1
SUP036,2024-10,46,53,False,7
SUP036,2024-10,84,91,False,7
SUP036,2024-10,63,63,True,0
SUP036,2024-10,22,24,True,2
SUP036,2024-10,77,96,False,19
SUP036,2024-10,53,61,False,8
SUP036,2024-11,55,53,True,0
SUP036,2024-12,66,79,False,13
SUP036,2024-12,68,65,True,0
SUP036,2024-12,37,52,False,15
SUP036,2025-01,83,82,True,0
SUP036,2025-01,43,44,True,1
SUP036,2025-01,63,63,True,0
SUP036,2025-01,41,44,True,3
SUP036,2025-01,17,15,True,0
SUP036,2025-01,26,28,True,2
SUP036,2025-01,35,36,True,1
SUP036,2025-01,68,67,True,0
SUP036,2025-02,87,101,False,14
SUP036,2025-02,47,44,True,0
SUP036,2025-02,83,80,True,0
SUP036,2025-02,90,91,True,1
SUP036,2025-02,40,40,True,0
SUP036,2025-02,67,73,False,6
SUP036,2025-02,79,77,True,0
SUP036,2025-02,76,75,True,0
SUP036,2025-03,15,26,False,11
SUP036,2025-03,42,43,True,1
SUP036,2025-03,16,18,True,2
SUP036,2025-03,45,45,True,0
SUP036,2025-03,37,35,True,0
SUP036,2025-03,76,84,False,8
SUP036,2025-03,27,26,True,0
SUP036,2025-04,71,87,False,16
SUP036,2025-04,23,25,True,2
SUP036,2025-04,70,73,True,3
SUP036,2025-04,29,26,True,0
SUP036,2025-04,54,52,True,0
SUP036,2025-04,81,84,True,3
SUP036,2025-04,65,67,True,2
SUP036,2025-05,79,82,True,3
SUP036,2025-05,28,30,True,2
SUP036,2025-05,87,85,True,0
SUP036,2025-05,85,87,True,2
SUP036,2025-05,49,51,True,2
SUP036,2025-05,48,46,True,0
SUP036,2025-05,69,72,True,3
SUP036,2025-05,19,17,True,0
SUP036,2025-06,85,104,False,19
SUP036,2025-06,50,48,True,0
SUP036,2025-06,61,58,True,0
SUP036,2025-06,79,93,False,14
SUP036,2025-06,34,48,False,14
SUP036,2025-06,60,61,True,1
SUP036,2025-07,78,78,True,0
SUP036,2025-07,57,56,True,0
SUP036,2025-07,43,43,True,0
SUP036,2025-08,85,84,True,0
SUP036,2025-08,57,68,False,11
SUP036,2025-08,89,103,False,14
SUP036,2025-08,25,36,False,11
SUP036,2025-08,39,37,True,0
SUP036,2025-08,36,50,False,14
SUP036,2025-08,20,21,True,1
SUP036,2025-09,53,54,True,1
SUP036,2025-09,21,19,True,0
SUP036,2025-09,17,15,True,0
SUP036,2025-09,73,74,True,1
SUP036,2025-09,88,86,True,0
SUP036,2025-10,54,56,True,2
SUP036,2025-10,78,77,True,0
SUP036,2025-11,81,91,False,10
SUP036,2025-11,86,93,False,7
SUP036,2025-11,35,34,True,0
SUP036,2025-11,32,33,True,1
SUP036,2025-11,71,68,True,0
SUP037,2024-10,62,61,True,0
SUP037,2024-11,61,58,True,0
SUP037,2024-11,30,29,True,0
SUP037,2024-11,65,64,True,0
SUP037,2024-11,42,45,True,3
SUP037,2024-11,33,31,True,0
SUP037,2024-11,18,17,True,0
SUP037,2024-11,47,47,True,0
SUP037,2024-12,77,75,True,0
SUP037,2024-12,70,89,False,19
SUP037,2024-12,20,17,True,0
SUP037,2024-12,86,85,True,0
SUP037,2024-12,60,59,True,0
SUP037,2024-12,43,44,True,1
SUP037,2024-12,30,49,False,19
SUP037,2025-01,40,37,True,0
SUP037,2025-01,74,71,True,0
SUP037,2025-01,85,87,True,2
SUP037,2025-01,65,67,True,2
SUP037,2025-01,22,22,True,0
SUP037,2025-02,78,81,True,3
SUP037,2025-02,56,57,True,1
SUP037,2025-03,60,63,True,3
SUP037,2025-03,29,29,True,0
SUP037,2025-04,44,44,True,0
SUP037,2025-04,80,81,True,1
SUP037,2025-04,73,72,True,0
SUP037,2025-05,24,24,True,0
SUP037,2025-05,36,33,True,0
SUP037,2025-05,20,19,True,0
SUP037,2025-05,76,73,True,0
SUP037,2025-05,87,84,True,0
SUP037,2025-05,69,69,True,0
SUP037,2025-05,80,81,True,1
SUP037,2025-05,18,16,True,0
SUP037,2025-06,14,14,True,0
SUP037,2025-06,22,21,True,0
SUP037,2025-06,68,69,True,1
SUP037,2025-06,24,27,True,3
SUP037,2025-06,72,70,True,0
SUP037,2025-06,41,42,True,1
SUP037,2025-06,38,40,True,2
SUP037,2025-06,68,66,True,0
SUP037,2025-07,49,46,True,0
SUP037,2025-07,32,29,True,0
SUP037,2025-08,66,68,True,2
SUP037,2025-08,34,43,False,9
SUP037,2025-08,65,63,True,0
