month,sku,category,supplier_id,unit_cost_rmb,currency,exchange_rate,tariff_rate,landed_cost_rmb
2025-09,FWD6502A,水晶系列,SUP050,43.3125,CNY,7.27,0.1,45.045
2025-10,FWD6502A,水晶系列,SUP056,42.4875,CNY,7.23,0.0,45.0368
2025-11,FWD6502A,水晶系列,SUP022,42.075,CNY,7.18,0.08,47.5448
2024-10,FWD6504A,水晶系列,SUP015,42.4875,CNY,7.26,0.13,47.1611
2024-11,FWD6504A,水晶系列,SUP008,40.8375,CNY,7.27,0.04,43.6961
2024-12,FWD6504A,水晶系列,SUP030,42.4875,CNY,6.92,0.02,45.4616
2025-01,FWD6504A,水晶系列,SUP009,39.6,CNY,7.2,0.06,43.956
2025-02,FWD6504A,水晶系列,SUP045,43.725,CNY,7.04,0.05,46.3485
2025-03,FWD6504A,水晶系列,SUP039,42.4875,CNY,7.29,0.03,45.0368
2025-04,FWD6504A,水晶系列,SUP043,39.1875,CNY,7.04,0.12,39.9712
2025-05,FWD6504A,水晶系列,SUP009,39.1875,CNY,7.15,0.01,40.755
2025-06,FWD6504A,水晶系列,SUP050,39.1875,CNY,6.98,0.11,43.4981
2025-07,FWD6504A,水晶系列,SUP026,43.3125,CNY,7.16,0.11,45.9113
2025-08,FWD6504A,水晶系列,SUP050,39.6,CNY,6.82,0.02,45.144
2025-09,FWD6504A,水晶系列,SUP058,44.1375,CNY,6.98,0.09,47.2271
2025-10,FWD6504A,水晶系列,SUP010,43.725,CNY,6.99,0.06,45.9113
2025-11,FWD6504A,水晶系列,SUP059,42.075,CNY,7.23,0.13,48.3862
2024-10,FWD6303A,水晶系列,SUP049,40.0125,CNY,6.87,0.02,41.613
2024-11,FWD6303A,水晶系列,SUP053,43.725,CNY,6.84,0.03,45.474
2024-12,FWD6303A,水晶系列,SUP012,41.6625,CNY,6.86,0.0,44.1623
2025-01,FWD6303A,水晶系列,SUP042,40.8375,CNY,6.81,0.04,42.8794
2025-02,FWD6303A,水晶系列,SUP026,40.8375,CNY,7.21,0.02,42.471
2025-03,FWD6303A,水晶系列,SUP058,44.55,CNY,7.2,0.11,48.5595
2025-04,FWD6303A,水晶系列,SUP031,41.6625,CNY,6.89,0.1,43.7456
2025-05,FWD6303A,水晶系列,SUP011,41.6625,CNY,7.14,0.03,47.4952
2025-06,FWD6303A,水晶系列,SUP017,43.3125,CNY,6.94,0.12,46.7775
2025-07,FWD6303A,水晶系列,SUP052,41.25,CNY,6.87,0.07,42.9
2025-08,FWD6303A,水晶系列,SUP037,42.9,CNY,7.1,0.1,45.474
2025-09,FWD6303A,水晶系列,SUP051,40.0125,CNY,7.28,0.05,42.8134
2025-10,FWD6303A,水晶系列,SUP036,41.25,CNY,7.05,0.1,47.025
2025-11,FWD6303A,水晶系列,SUP049,43.3125,CNY,7.14,0.08,49.3762
2024-10,FWD6307A,水晶系列,SUP060,44.55,CNY,6.81,0.07,49.896
2024-11,FWD6307A,水晶系列,SUP029,43.3125,CNY,6.85,0.05,45.4781
2024-12,FWD6307A,水晶系列,SUP042,43.3125,CNY,6.85,0.07,48.51
2025-01,FWD6307A,水晶系列,SUP043,42.075,CNY,7.23,0.1,47.124
2025-02,FWD6307A,水晶系列,SUP049,40.8375,CNY,7.24,0.09,44.9213
2025-03,FWD6307A,水晶系列,SUP026,43.725,CNY,7.24,0.05,48.5348
2025-04,FWD6307A,水晶系列,SUP045,40.8375,CNY,7.01,0.02,41.6542
2025-05,FWD6307A,水晶系列,SUP010,41.6625,CNY,6.94,0.1,42.9124
2025-06,FWD6307A,水晶系列,SUP047,44.1375,CNY,6.83,0.05,49.8754
2025-07,FWD6307A,水晶系列,SUP047,40.0125,CNY,6.91,0.09,45.2141
2025-08,FWD6307A,水晶系列,SUP052,43.725,CNY,7.1,0.09,50.2837
2025-09,FWD6307A,水晶系列,SUP050,40.8375,CNY,7.08,0.09,42.471
2025-10,FWD6307A,水晶系列,SUP018,40.8375,CNY,7.09,0.04,44.1045
2025-11,FWD6307A,水晶系列,SUP031,39.6,CNY,7.24,0.05,43.56
2024-10,FWDD10A,钻石系列,SUP033,72.0,CNY,7.03,0.04,74.88
2024-11,FWDD10A,钻石系列,SUP012,78.0,CNY,6.87,0.09,82.68
2024-12,FWDD10A,钻石系列,SUP048,78.75,CNY,6.99,0.13,86.625
2025-01,FWDD10A,钻石系列,SUP033,80.25,CNY,6.84,0.05,85.065
2025-02,FWDD10A,钻石系列,SUP058,71.25,CNY,7.15,0.08,75.525
2025-03,FWDD10A,钻石系列,SUP034,72.0,CNY,7.02,0.08,74.88
2025-04,FWDD10A,钻石系列,SUP018,75.0,CNY,7.08,0.12,77.25
2025-05,FWDD10A,钻石系列,SUP043,78.0,CNY,7.29,0.12,89.7
2025-06,FWDD10A,钻石系列,SUP043,72.0,CNY,6.81,0.09,77.04
2025-07,FWDD10A,钻石系列,SUP033,75.75,CNY,6.87,0.03,77.265
2025-08,FWDD10A,钻石系列,SUP050,78.75,CNY,7.29,0.04,88.2
2025-09,FWDD10A,钻石系列,SUP058,75.75,CNY,7.1,0.13,80.295
2025-10,FWDD10A,钻石系列,SUP011,74.25,CNY,7.05,0.01,78.705
2025-11,FWDD10A,钻石系列,SUP012,74.25,CNY,7.22,0.04,81.675
2024-10,FWDD10L,钻石系列,SUP009,94.5,CNY,7.1,0.04,107.73
2024-11,FWDD10L,钻石系列,SUP045,96.3,CNY,7.22,0.09,98.226
2024-12,FWDD10L,钻石系列,SUP007,88.2,CNY,7.0,0.04,99.666
2025-01,FWDD10L,钻石系列,SUP048,95.4,CNY,7.23,0.05,104.94
2025-02,FWDD10L,钻石系列,SUP031,94.5,CNY,7.15,0.02,103.005
2025-03,FWDD10L,钻石系列,SUP025,91.8,CNY,7.11,0.12,100.062
2025-04,FWDD10L,钻石系列,SUP030,96.3,CNY,7.01,0.0,98.226
2025-05,FWDD10L,钻石系列,SUP051,97.2,CNY,6.96,0.05,108.864
2025-06,FWDD10L,钻石系列,SUP024,91.8,CNY,7.16,0.1,105.57
2025-07,FWDD10L,钻石系列,SUP044,95.4,CNY,7.29,0.07,106.848
2025-08,FWDD10L,钻石系列,SUP043,96.3,CNY,6.85,0.03,102.078
2025-09,FWDD10L,钻石系列,SUP054,91.8,CNY,6.93,0.09,104.652
2025-10,FWDD10L,钻石系列,SUP006,92.7,CNY,7.15,0.07,106.605
2025-11,FWDD10L,钻石系列,SUP004,90.0,CNY,6.98,0.12,92.7
2024-10,FWDD21L,钻石系列,SUP035,210.0,CNY,6.87,0.11,239.4
2024-11,FWDD21L,钻石系列,SUP009,205.8,CNY,7.0,0.02,218.148
2024-12,FWDD21L,钻石系列,SUP008,203.7,CNY,6.85,0.09,228.144
2025-01,FWDD21L,钻石系列,SUP040,214.2,CNY,6.99,0.1,224.91
2025-02,FWDD21L,钻石系列,SUP045,218.4,CNY,7.01,0.12,242.424
2025-03,FWDD21L,钻石系列,SUP003,214.2,CNY,7.02,0.01,244.188
2025-04,FWDD21L,钻石系列,SUP052,207.9,CNY,6.89,0.04,220.374
2025-05,FWDD21L,钻石系列,SUP020,199.5,CNY,7.3,0.1,213.465
2025-06,FWDD21L,钻石系列,SUP008,218.4,CNY,7.28,0.11,242.424
2025-07,FWDD21L,钻石系列,SUP003,212.1,CNY,7.05,0.08,220.584
2025-08,FWDD21L,钻石系列,SUP007,201.6,CNY,7.25,0.03,209.664
2025-09,FWDD21L,钻石系列,SUP060,210.0,CNY,7.05,0.05,216.3
2025-10,FWDD21L,钻石系列,SUP026,216.3,CNY,6.8,0.08,229.278
2025-11,FWDD21L,钻石系列,SUP044,216.3,CNY,6.82,0.01,235.767
2024-10,FWDD23L,钻石系列,SUP011,207.9,CNY,7.0,0.06,226.611
2024-11,FWDD23L,钻石系列,SUP032,218.4,CNY,6.82,0.09,248.976
2024-12,FWDD23L,钻石系列,SUP037,203.7,CNY,6.86,0.06,219.996
2025-01,FWDD23L,钻石系列,SUP001,210.0,CNY,6.93,0.02,216.3
2025-02,FWDD23L,钻石系列,SUP058,222.6,CNY,6.91,0.0,231.504
2025-03,FWDD23L,钻石系列,SUP043,201.6,CNY,7.28,0.13,227.808
2025-04,FWDD23L,钻石系列,SUP059,203.7,CNY,6.93,0.11,228.144
2025-05,FWDD23L,钻石系列,SUP043,205.8,CNY,7.25,0.12,211.974
2025-06,FWDD23L,钻石系列,SUP036,218.4,CNY,7.05,0.1,240.24
2025-07,FWDD23L,钻石系列,SUP021,207.9,CNY,7.05,0.12,220.374
2025-08,FWDD23L,钻石系列,SUP033,207.9,CNY,7.13,0.12,228.69
2025-09,FWDD23L,钻石系列,SUP049,210.0,CNY,7.13,0.08,216.3
2025-10,FWDD23L,钻石系列,SUP050,210.0,CNY,7.15,0.01,233.1
2025-11,FWDD23L,钻石系列,SUP025,205.8,CNY,7.0,0.08,214.032
2024-10,FWDD25L,钻石系列,SUP043,212.1,CNY,7.15,0.01,231.189
2024-11,FWDD25L,钻石系列,SUP029,216.3,CNY,7.05,0.08,242.256
2024-12,FWDD25L,钻石系列,SUP045,210.0,CNY,7.21,0.04,228.9
2025-01,FWDD25L,钻石系列,SUP054,207.9,CNY,6.96,0.05,237.006
2025-02,FWDD25L,钻石系列,SUP028,224.7,CNY,6.91,0.06,238.182
2025-03,FWDD25L,钻石系列,SUP049,218.4,CNY,6.95,0.02,222.768
2025-04,FWDD25L,钻石系列,SUP018,207.9,CNY,7.19,0.05,226.611
2025-05,FWDD25L,钻石系列,SUP008,220.5,CNY,7.24,0.02,244.755
2025-06,FWDD25L,钻石系列,SUP030,220.5,CNY,6.89,0.03,240.345
2025-07,FWDD25L,钻石系列,SUP011,222.6,CNY,7.03,0.12,235.956
2025-08,FWDD25L,钻石系列,SUP011,207.9,CNY,7.04,0.04,237.006
2025-09,FWDD25L,钻石系列,SUP049,224.7,CNY,6.89,0.03,258.405
2025-10,FWDD25L,钻石系列,SUP048,224.7,CNY,6.97,0.08,233.688
2025-11,FWDD25L,钻石系列,SUP031,218.4,CNY,7.1,0.0,229.32
2024-10,FWDD27L,钻石系列,SUP060,203.7,CNY,7.21,0.09,209.811
2024-11,FWDD27L,钻石系列,SUP025,220.5,CNY,7.12,0.05,231.525
2024-12,FWDD27L,钻石系列,SUP034,216.3,CNY,6.98,0.12,229.278
2025-01,FWDD27L,钻石系列,SUP039,224.7,CNY,7.29,0.11,229.194
2025-02,FWDD27L,钻石系列,SUP007,218.4,CNY,7.26,0.0,229.32
2025-03,FWDD27L,钻石系列,SUP048,224.7,CNY,7.04,0.08,244.923
2025-04,FWDD27L,钻石系列,SUP037,210.0,CNY,7.21,0.04,218.4
2025-05,FWDD27L,钻石系列,SUP031,220.5,CNY,7.26,0.11,240.345
2025-06,FWDD27L,钻石系列,SUP011,199.5,CNY,7.05,0.11,211.47
2025-07,FWDD27L,钻石系列,SUP014,214.2,CNY,7.1,0.1,220.626
2025-08,FWDD27L,钻石系列,SUP046,207.9,CNY,6.86,0.06,232.848
2025-09,FWDD27L,钻石系列,SUP006,203.7,CNY,6.95,0.02,232.218
2025-10,FWDD27L,钻石系列,SUP004,220.5,CNY,7.2,0.07,229.32
2025-11,FWDD27L,钻石系列,SUP002,199.5,CNY,7.03,0.09,213.465
2024-10,FWDD28L,钻石系列,SUP008,199.5,CNY,7.2,0.08,227.43
2024-11,FWDD28L,钻石系列,SUP004,216.3,CNY,7.12,0.09,244.419
2024-12,FWDD28L,钻石系列,SUP033,207.9,CNY,7.12,0.11,214.137
2025-01,FWDD28L,钻石系列,SUP013,210.0,CNY,7.19,0.1,222.6
2025-02,FWDD28L,钻石系列,SUP044,222.6,CNY,7.12,0.02,251.538
2025-03,FWDD28L,钻石系列,SUP010,220.5,CNY,7.03,0.02,251.37
2025-04,FWDD28L,钻石系列,SUP052,205.8,CNY,6.84,0.04,232.554
2025-05,FWDD28L,钻石系列,SUP013,203.7,CNY,7.23,0.01,224.07
2025-06,FWDD28L,钻石系列,SUP039,210.0,CNY,7.2,0.08,239.4
2025-07,FWDD28L,钻石系列,SUP044,224.7,CNY,6.84,0.12,244.923
2025-08,FWDD28L,钻石系列,SUP036,224.7,CNY,6.97,0.04,240.429
2025-09,FWDD28L,钻石系列,SUP048,205.8,CNY,7.15,0.02,216.09
2025-10,FWDD28L,钻石系列,SUP018,224.7,CNY,6.81,0.02,235.935
2025-11,FWDD28L,钻石系列,SUP014,205.8,CNY,7.28,0.01,216.09
2024-10,FWDD29L,钻石系列,SUP045,273.0,CNY,7.03,0.12,281.19
2024-11,FWDD29L,钻石系列,SUP052,254.625,CNY,7.08,0.0,282.6338
2024-12,FWDD29L,钻石系列,SUP031,257.25,CNY,7.24,0.1,290.6925
2025-01,FWDD29L,钻石系列,SUP021,257.25,CNY,7.19,0.12,277.83
2025-02,FWDD29L,钻石系列,SUP009,249.375,CNY,7.05,0.12,286.7812
2025-03,FWDD29L,钻石系列,SUP053,252.0,CNY,7.11,0.09,279.72
2025-04,FWDD29L,钻石系列,SUP036,273.0,CNY,7.13,0.11,303.03
2025-05,FWDD29L,钻石系列,SUP030,267.75,CNY,7.05,0.02,286.4925
2025-06,FWDD29L,钻石系列,SUP055,249.375,CNY,7.11,0.01,259.35
2025-07,FWDD29L,钻石系列,SUP056,257.25,CNY,6.94,0.13,293.265
2025-08,FWDD29L,钻石系列,SUP011,265.125,CNY,6.96,0.08,286.335
2025-09,FWDD29L,钻石系列,SUP014,267.75,CNY,7.28,0.1,294.525
2025-10,FWDD29L,钻石系列,SUP010,257.25,CNY,6.84,0.04,275.2575
2025-11,FWDD29L,钻石系列,SUP058,254.625,CNY,7.29,0.08,280.0875
2024-10,FWDD10M,钻石系列,SUP007,88.2,CNY,6.97,0.09,97.902
2024-11,FWDD10M,钻石系列,SUP003,86.4,CNY,6.98,0.01,95.904
2024-12,FWDD10M,钻石系列,SUP042,89.1,CNY,7.04,0.1,96.228
2025-01,FWDD10M,钻石系列,SUP033,87.3,CNY,7.27,0.01,95.157
2025-02,FWDD10M,钻石系列,SUP045,86.4,CNY,7.05,0.0,94.176
2025-03,FWDD10M,钻石系列,SUP004,91.8,CNY,6.82,0.01,100.062
2025-04,FWDD10M,钻石系列,SUP040,95.4,CNY,6.85,0.1,100.17
2025-05,FWDD10M,钻石系列,SUP015,96.3,CNY,7.0,0.07,98.226
2025-06,FWDD10M,钻石系列,SUP018,88.2,CNY,7.08,0.05,90.846
2025-07,FWDD10M,钻石系列,SUP038,87.3,CNY,7.21,0.06,97.776
2025-08,FWDD10M,钻石系列,SUP060,91.8,CNY,7.04,0.03,97.308
2025-09,FWDD10M,钻石系列,SUP053,89.1,CNY,7.01,0.05,90.882
2025-10,FWDD10M,钻石系列,SUP004,92.7,CNY,6.88,0.01,103.824
2025-11,FWDD10M,钻石系列,SUP047,90.9,CNY,7.22,0.1,100.899
2024-10,FWDD21M,钻石系列,SUP004,224.7,CNY,6.94,0.11,229.194
2024-11,FWDD21M,钻石系列,SUP037,212.1,CNY,7.25,0.11,241.794
2024-12,FWDD21M,钻石系列,SUP014,216.3,CNY,6.97,0.09,240.093
2025-01,FWDD21M,钻石系列,SUP032,201.6,CNY,7.24,0.12,225.792
2025-02,FWDD21M,钻石系列,SUP020,201.6,CNY,7.23,0.08,219.744
2025-03,FWDD21M,钻石系列,SUP003,214.2,CNY,6.96,0.1,220.626
2025-04,FWDD21M,钻石系列,SUP018,224.7,CNY,6.91,0.01,256.158
2025-05,FWDD21M,钻石系列,SUP028,216.3,CNY,7.04,0.1,246.582
2025-06,FWDD21M,钻石系列,SUP005,203.7,CNY,6.83,0.04,232.218
2025-07,FWDD21M,钻石系列,SUP049,205.8,CNY,7.14,0.04,232.554
2025-08,FWDD21M,钻石系列,SUP028,220.5,CNY,6.99,0.03,246.96
2025-09,FWDD21M,钻石系列,SUP035,210.0,CNY,6.93,0.01,231.0
2025-10,FWDD21M,钻石系列,SUP051,203.7,CNY,7.21,0.02,222.033
2025-11,FWDD21M,钻石系列,SUP034,205.8,CNY,6.97,0.08,211.974
2024-10,FWDD23M,钻石系列,SUP054,216.3,CNY,7.0,0.09,235.767
2024-11,FWDD23M,钻石系列,SUP029,205.8,CNY,7.29,0.11,236.67
2024-12,FWDD23M,钻石系列,SUP016,224.7,CNY,7.12,0.01,242.676
2025-01,FWDD23M,钻石系列,SUP031,226.8,CNY,7.27,0.02,235.872
2025-02,FWDD23M,钻石系列,SUP033,203.7,CNY,7.23,0.01,215.922
2025-03,FWDD23M,钻石系列,SUP029,222.6,CNY,6.86,0.07,251.538
2025-04,FWDD23M,钻石系列,SUP010,224.7,CNY,7.19,0.02,242.676
2025-05,FWDD23M,钻石系列,SUP025,201.6,CNY,7.26,0.13,211.68
2025-06,FWDD23M,钻石系列,SUP021,199.5,CNY,7.19,0.01,213.465
2025-07,FWDD23M,钻石系列,SUP054,220.5,CNY,6.85,0.03,244.755
2025-08,FWDD23M,钻石系列,SUP050,199.5,CNY,7.02,0.09,215.46
2025-09,FWDD23M,钻石系列,SUP059,216.3,CNY,7.09,0.09,224.952
2025-10,FWDD23M,钻石系列,SUP018,220.5,CNY,6.8,0.13,229.32
2025-11,FWDD23M,钻石系列,SUP009,214.2,CNY,6.93,0.13,220.626
2024-10,FWDD25M,钻石系列,SUP006,207.9,CNY,6.82,0.07,237.006
2024-11,FWDD25M,钻石系列,SUP039,203.7,CNY,7.03,0.09,219.996
2024-12,FWDD25M,钻石系列,SUP027,207.9,CNY,6.92,0.03,218.295
2025-01,FWDD25M,钻石系列,SUP011,203.7,CNY,6.98,0.11,209.811
2025-02,FWDD25M,钻石系列,SUP030,203.7,CNY,6.94,0.12,226.107
2025-03,FWDD25M,钻石系列,SUP046,207.9,CNY,6.97,0.01,237.006
2025-04,FWDD25M,钻石系列,SUP048,220.5,CNY,7.1,0.06,246.96
2025-05,FWDD25M,钻石系列,SUP026,216.3,CNY,6.86,0.1,242.256
2025-06,FWDD25M,钻石系列,SUP060,216.3,CNY,7.23,0.07,231.441
2025-07,FWDD25M,钻石系列,SUP020,212.1,CNY,7.0,0.07,233.31
2025-08,FWDD25M,钻石系列,SUP012,222.6,CNY,6.83,0.11,244.86
2025-09,FWDD25M,钻石系列,SUP046,207.9,CNY,7.23,0.13,224.532
2025-10,FWDD25M,钻石系列,SUP018,212.1,CNY,7.19,0.1,226.947
2025-11,FWDD25M,钻石系列,SUP013,214.2,CNY,7.24,0.12,242.046
2024-10,FWDD27M,钻石系列,SUP021,201.6,CNY,6.91,0.01,217.728
2024-11,FWDD27M,钻石系列,SUP008,203.7,CNY,7.04,0.13,230.181
2024-12,FWDD27M,钻石系列,SUP046,201.6,CNY,7.28,0.06,211.68
2025-01,FWDD27M,钻石系列,SUP010,220.5,CNY,6.86,0.07,238.14
2025-02,FWDD27M,钻石系列,SUP055,210.0,CNY,7.01,0.03,222.6
2025-03,FWDD27M,钻石系列,SUP056,212.1,CNY,6.9,0.01,237.552
2025-04,FWDD27M,钻石系列,SUP045,207.9,CNY,7.22,0.13,224.532
2025-05,FWDD27M,钻石系列,SUP030,226.8,CNY,7.24,0.04,242.676
2025-06,FWDD27M,钻石系列,SUP039,222.6,CNY,7.26,0.04,247.086
2025-07,FWDD27M,钻石系列,SUP007,210.0,CNY,6.99,0.08,218.4
2025-08,FWDD27M,钻石系列,SUP010,205.8,CNY,7.08,0.02,218.148
2025-09,FWDD27M,钻石系列,SUP011,218.4,CNY,6.83,0.06,238.056
2025-10,FWDD27M,钻石系列,SUP010,226.8,CNY,6.92,0.04,238.14
2025-11,FWDD27M,钻石系列,SUP012,207.9,CNY,6.87,0.03,228.69
2024-10,FWDD28M,钻石系列,SUP027,218.4,CNY,7.26,0.06,240.24
2024-11,FWDD28M,钻石系列,SUP014,224.7,CNY,6.88,0.07,244.923
2024-12,FWDD28M,钻石系列,SUP025,216.3,CNY,6.83,0.07,240.093
2025-01,FWDD28M,钻石系列,SUP050,205.8,CNY,7.1,0.06,224.322
2025-02,FWDD28M,钻石系列,SUP039,216.3,CNY,6.92,0.03,224.952
2025-03,FWDD28M,钻石系列,SUP050,214.2,CNY,7.24,0.01,224.91
2025-04,FWDD28M,钻石系列,SUP019,199.5,CNY,6.98,0.06,219.45
2025-05,FWDD28M,钻石系列,SUP032,218.4,CNY,6.84,0.1,246.792
2025-06,FWDD28M,钻石系列,SUP037,216.3,CNY,7.23,0.04,231.441
2025-07,FWDD28M,钻石系列,SUP054,218.4,CNY,6.99,0.12,235.872
2025-08,FWDD28M,钻石系列,SUP053,199.5,CNY,7.01,0.02,215.46
2025-09,FWDD28M,钻石系列,SUP045,212.1,CNY,6.81,0.07,235.431
2025-10,FWDD28M,钻石系列,SUP028,207.9,CNY,6.93,0.05,216.216
2025-11,FWDD28M,钻石系列,SUP022,226.8,CNY,7.23,0.11,240.408
2024-10,FWDD29M,钻石系列,SUP025,270.375,CNY,7.16,0.04,286.5975
2024-11,FWDD29M,钻石系列,SUP039,259.875,CNY,7.25,0.12,283.2638
2024-12,FWDD29M,钻石系列,SUP039,265.125,CNY,6.91,0.1,302.2425
2025-01,FWDD29M,钻石系列,SUP018,278.25,CNY,7.0,0.05,308.8575
2025-02,FWDD29M,钻石系列,SUP050,278.25,CNY,7.21,0.05,289.38
2025-03,FWDD29M,钻石系列,SUP027,273.0,CNY,7.17,0.11,305.76
2025-04,FWDD29M,钻石系列,SUP032,278.25,CNY,6.86,0.11,283.815
2025-05,FWDD29M,钻石系列,SUP026,254.625,CNY,6.93,0.0,282.6338
2025-06,FWDD29M,钻石系列,SUP005,267.75,CNY,7.11,0.01,299.88
2025-07,FWDD29M,钻石系列,SUP057,265.125,CNY,6.81,0.06,278.3813
2025-08,FWDD29M,钻石系列,SUP033,259.875,CNY,7.1,0.09,265.0725
2025-09,FWDD29M,钻石系列,SUP046,254.625,CNY,6.84,0.02,285.18
2025-10,FWDD29M,钻石系列,SUP006,278.25,CNY,6.96,0.1,286.5975
2025-11,FWDD29M,钻石系列,SUP013,265.125,CNY,7.06,0.03,294.2888
2024-10,FWDD10X,钻石系列,SUP001,96.3,CNY,7.22,0.04,108.819
2024-11,FWDD10X,钻石系列,SUP027,88.2,CNY,7.23,0.03,95.256
2024-12,FWDD10X,钻石系列,SUP026,86.4,CNY,6.83,0.1,90.72
2025-01,FWDD10X,钻石系列,SUP052,91.8,CNY,7.21,0.09,97.308
2025-02,FWDD10X,钻石系列,SUP030,87.3,CNY,7.01,0.1,98.649
2025-03,FWDD10X,钻石系列,SUP043,90.0,CNY,6.89,0.03,97.2
2025-04,FWDD10X,钻石系列,SUP032,92.7,CNY,7.26,0.1,101.97
2025-05,FWDD10X,钻石系列,SUP009,94.5,CNY,6.97,0.02,107.73
2025-06,FWDD10X,钻石系列,SUP053,86.4,CNY,7.1,0.12,89.856
2025-07,FWDD10X,钻石系列,SUP046,91.8,CNY,7.1,0.09,100.062
2025-08,FWDD10X,钻石系列,SUP055,96.3,CNY,7.17,0.03,109.782
2025-09,FWDD10X,钻石系列,SUP038,89.1,CNY,6.95,0.13,100.683
2025-10,FWDD10X,钻石系列,SUP003,96.3,CNY,6.96,0.03,104.004
2025-11,FWDD10X,钻石系列,SUP042,94.5,CNY,7.29,0.11,100.17
2024-10,FWDD21X,钻石系列,SUP018,193.125,CNY,7.1,0.04,200.85
2024-11,FWDD21X,钻石系列,SUP017,180.0,CNY,6.86,0.0,183.6
2024-12,FWDD21X,钻石系列,SUP035,193.125,CNY,7.26,0.11,200.85
2025-01,FWDD21X,钻石系列,SUP002,191.25,CNY,6.98,0.08,202.725
2025-02,FWDD21X,钻石系列,SUP032,180.0,CNY,6.9,0.02,192.6
2025-03,FWDD21X,钻石系列,SUP028,195.0,CNY,7.28,0.05,222.3
2025-04,FWDD21X,钻石系列,SUP040,198.75,CNY,7.05,0.08,208.6875
2025-05,FWDD21X,钻石系列,SUP001,189.375,CNY,6.9,0.03,212.1
2025-06,FWDD21X,钻石系列,SUP050,195.0,CNY,7.3,0.1,214.5
2025-07,FWDD21X,钻石系列,SUP040,198.75,CNY,7.29,0.01,212.6625
2025-08,FWDD21X,钻石系列,SUP041,185.625,CNY,7.2,0.05,196.7625
2025-09,FWDD21X,钻石系列,SUP010,180.0,CNY,7.07,0.06,201.6
2025-10,FWDD21X,钻石系列,SUP002,187.5,CNY,7.26,0.03,193.125
2025-11,FWDD21X,钻石系列,SUP034,200.625,CNY,6.98,0.11,228.7125
2024-10,FWDD23X,钻石系列,SUP036,189.375,CNY,6.87,0.04,202.6313
2024-11,FWDD23X,钻石系列,SUP012,187.5,CNY,7.24,0.08,195.0
2024-12,FWDD23X,钻石系列,SUP004,202.5,CNY,7.22,0.02,226.8
2025-01,FWDD23X,钻石系列,SUP049,189.375,CNY,6.87,0.08,200.7375
2025-02,FWDD23X,钻石系列,SUP025,202.5,CNY,6.96,0.11,208.575
2025-03,FWDD23X,钻石系列,SUP003,191.25,CNY,6.93,0.04,196.9875
2025-04,FWDD23X,钻石系列,SUP002,187.5,CNY,7.04,0.02,191.25
2025-05,FWDD23X,钻石系列,SUP045,181.875,CNY,7.26,0.08,196.425
2025-06,FWDD23X,钻石系列,SUP013,183.75,CNY,7.24,0.02,187.425
2025-07,FWDD23X,钻石系列,SUP003,180.0,CNY,7.19,0.08,199.8
2025-08,FWDD23X,钻石系列,SUP025,195.0,CNY,6.97,0.06,198.9
2025-09,FWDD23X,钻石系列,SUP022,200.625,CNY,6.94,0.11,212.6625
2025-10,FWDD23X,钻石系列,SUP012,195.0,CNY,6.89,0.03,210.6
2025-11,FWDD23X,钻石系列,SUP050,187.5,CNY,7.15,0.03,210.0
2024-10,FWDD25X,钻石系列,SUP038,189.375,CNY,7.14,0.08,210.2063
2024-11,FWDD25X,钻石系列,SUP007,181.875,CNY,7.23,0.02,201.8813
2024-12,FWDD25X,钻石系列,SUP056,187.5,CNY,7.0,0.1,202.5
2025-01,FWDD25X,钻石系列,SUP033,178.125,CNY,7.06,0.11,194.1563
2025-02,FWDD25X,钻石系列,SUP036,195.0,CNY,7.06,0.06,214.5
2025-03,FWDD25X,钻石系列,SUP041,195.0,CNY,7.2,0.12,214.5
2025-04,FWDD25X,钻石系列,SUP012,180.0,CNY,6.99,0.04,187.2
2025-05,FWDD25X,钻石系列,SUP014,189.375,CNY,6.82,0.03,200.7375
2025-06,FWDD25X,钻石系列,SUP019,195.0,CNY,7.22,0.08,218.4
2025-07,FWDD25X,钻石系列,SUP003,185.625,CNY,7.05,0.12,194.9062
2025-08,FWDD25X,钻石系列,SUP056,196.875,CNY,7.01,0.09,212.625
2025-09,FWDD25X,钻石系列,SUP022,195.0,CNY,6.95,0.06,218.4
2025-10,FWDD25X,钻石系列,SUP026,193.125,CNY,6.86,0.1,218.2312
2025-11,FWDD25X,钻石系列,SUP053,195.0,CNY,6.82,0.08,210.6
2024-10,FWDD27X,钻石系列,SUP008,180.0,CNY,6.91,0.1,183.6
2024-11,FWDD27X,钻石系列,SUP042,181.875,CNY,7.05,0.07,189.15
2024-12,FWDD27X,钻石系列,SUP047,195.0,CNY,6.93,0.12,220.35
2025-01,FWDD27X,钻石系列,SUP013,191.25,CNY,7.24,0.12,196.9875
2025-02,FWDD27X,钻石系列,SUP008,180.0,CNY,7.23,0.07,187.2
2025-03,FWDD27X,钻石系列,SUP016,180.0,CNY,7.28,0.02,187.2
2025-04,FWDD27X,钻石系列,SUP005,187.5,CNY,6.9,0.12,206.25
2025-05,FWDD27X,钻石系列,SUP054,196.875,CNY,6.82,0.01,202.7812
2025-06,FWDD27X,钻石系列,SUP057,185.625,CNY,7.28,0.12,202.3313
2025-07,FWDD27X,钻石系列,SUP031,195.0,CNY,6.93,0.05,204.75
2025-08,FWDD27X,钻石系列,SUP029,183.75,CNY,6.81,0.06,198.45
