order_id,month,order_date,customer_id,sku,category,qty,unit_price,total_amount,discount_pct,status,channel
ORD01345,2024-11,2024-11-08,CUST0223,FWDD27M,钻石系列,720,260.4,187488.0,0.02,已完成,展会
ORD01346,2025-02,2025-02-20,CUST0076,FWD6683T,磁性珠光,366,303.0,110898.0,0.03,已完成,直销
ORD01347,2025-03,2025-03-09,CUST0182,FWD320,金色系列,892,37.88,33784.5,0.08,已完成,电商平台
ORD01348,2025-03,2025-03-05,CUST0124,FWD411,着色系列,158,61.2,9669.6,0.05,已完成,直销
ORD01349,2025-05,2025-05-10,CUST0113,BHC89237BG,着色变色龙,765,485.0,371025.0,0.08,已完成,线下门店
ORD01350,2025-11,2025-11-15,CUST0024,FWD5519WR,耐候系列,17,104.4,1774.8,0.06,已取消,电商平台
ORD01351,2025-06,2025-06-09,CUST0229,FWDD23L,钻石系列,679,280.0,190120.0,0.07,处理中,经销商
ORD01352,2024-12,2024-12-14,CUST0044,FWD6225,水晶系列,670,49.5,33165.0,0.13,已完成,线下门店
ORD01353,2025-11,2025-11-26,CUST0095,BHC9234BOH,化妆品系列,335,215.6,72226.0,0.11,处理中,展会
ORD01354,2025-06,2025-06-06,CUST0025,FWD419B,着色系列,33,60.6,1999.8,0.02,已完成,电商平台
ORD01355,2024-10,2024-10-04,CUST0051,FWD6307A,水晶系列,343,53.35,18299.05,0.07,处理中,直销
ORD01356,2025-07,2025-07-10,CUST0249,FWDV580,玻璃包银系列,107,1126.6,120546.2,0.01,已完成,电商平台
ORD01357,2025-08,2025-08-06,CUST0092,FWD216,虹彩系列,72,33.38,2403.0,0.13,已取消,电商平台
ORD01358,2024-11,2024-11-05,CUST0165,BHC9338GR,玻璃变色龙,200,490.0,98000.0,0.01,已取消,经销商
ORD01359,2024-12,2024-12-22,CUST0107,FWD122,银白系列,456,29.7,13543.2,0.02,已取消,电商平台
ORD01360,2024-12,2024-12-25,CUST0171,FWD6225,水晶系列,646,55.0,35530.0,0.03,已取消,展会
ORD01361,2025-04,2025-04-12,CUST0155,FWD552,金属彩光系列,955,27.3,26071.5,0.12,已取消,展会
ORD01362,2025-08,2025-08-05,CUST0252,FWD6500A,水晶系列,672,55.0,36960.0,0.14,已完成,展会
ORD01363,2025-10,2025-10-02,CUST0057,FWD418B,着色系列,771,60.0,46260.0,0.04,处理中,直销
ORD01364,2025-04,2025-04-13,CUST0081,FWDV155,玻璃包银系列,941,1445.6,1360309.6,0.09,处理中,直销
ORD01365,2025-07,2025-07-22,CUST0291,FWD509,金属彩光系列,105,29.92,3141.6,0.1,已取消,线下门店
ORD01366,2025-03,2025-03-16,CUST0102,FWD6224,水晶系列,926,51.15,47364.9,0.05,已完成,经销商
ORD01367,2025-03,2025-03-11,CUST0265,FWD5871C,钻石系列,182,252.2,45900.4,0.03,已完成,经销商
ORD01368,2024-10,2024-10-19,CUST0261,FWD119,银白系列,377,30.0,11310.0,0.09,已完成,直销
ORD01369,2024-10,2024-10-14,CUST0043,FWD522,金属彩光系列,47,31.62,1486.14,0.04,已完成,电商平台
ORD01370,2025-02,2025-02-20,CUST0219,FWD6003,超白系列,127,44.59,5662.93,0.02,已完成,线下门店
ORD01371,2025-01,2025-01-04,CUST0134,FWD6502A,水晶系列,704,50.05,35235.2,0.03,已取消,线下门店
ORD01372,2025-04,2025-04-28,CUST0041,FWD508,金属彩光系列,533,28.9,15403.7,0.05,已完成,线下门店
ORD01373,2024-12,2024-12-22,CUST0075,FWD6881,水晶系列,726,55.55,40329.3,0.08,已完成,线下门店
ORD01374,2025-06,2025-06-24,CUST0198,FWD6502,水晶系列,143,53.9,7707.7,0.08,已完成,直销
ORD01375,2024-10,2024-10-04,CUST0124,FWD353,金色系列,912,39.0,35568.0,0.12,已完成,展会
ORD01376,2025-06,2025-06-25,CUST0243,BHC89235G,着色变色龙,165,460.0,75900.0,0.12,已取消,线下门店
ORD01377,2025-02,2025-02-13,CUST0016,FWD231,虹彩系列,550,35.62,19593.75,0.08,已完成,电商平台
ORD01378,2025-06,2025-06-06,CUST0124,FWDV220,玻璃包银系列,274,1283.1,351569.4,0.08,已取消,直销
ORD01379,2024-10,2024-10-04,CUST0193,FWD530,金属彩光系列,351,32.98,11575.98,0.02,已完成,直销
ORD01380,2025-04,2025-04-14,CUST0247,FWD361,金色系列,531,32.2,17098.2,0.02,已完成,展会
ORD01381,2025-07,2025-07-04,CUST0113,FWD330,金色系列,100,31.88,3187.5,0.09,已完成,经销商
ORD01382,2025-04,2025-04-14,CUST0186,FWD429,着色系列,655,62.4,40872.0,0.05,已完成,电商平台
ORD01383,2024-12,2024-12-03,CUST0077,FWD8503WR,耐候系列,583,183.6,107038.8,0.08,已取消,直销
ORD01384,2025-10,2025-10-01,CUST0008,FWD330,金色系列,289,37.5,10837.5,0.05,已完成,直销
ORD01385,2025-02,2025-02-23,CUST0021,FWD6504A,水晶系列,997,50.6,50448.2,0.04,已完成,展会
ORD01386,2024-11,2024-11-20,CUST0016,FWD6225,水晶系列,600,53.9,32340.0,0.05,处理中,直销
ORD01387,2025-08,2025-08-23,CUST0223,FWD5870A,钻石系列,618,169.2,104565.6,0.11,已完成,电商平台
ORD01388,2025-06,2025-06-16,CUST0123,FWD504WR,耐候系列,937,93.6,87703.2,0.09,已完成,线下门店
ORD01389,2025-04,2025-04-17,CUST0165,FWD6883,水晶系列,67,52.25,3500.75,0.08,已完成,展会
ORD01390,2025-02,2025-02-13,CUST0285,FWD300,金色系列,39,35.62,1389.38,0.11,已完成,线下门店
ORD01391,2025-11,2025-11-23,CUST0166,FWD6225,水晶系列,625,53.9,33687.5,0.15,已完成,经销商
ORD01392,2025-02,2025-02-01,CUST0144,FWD435,着色系列,539,51.6,27812.4,0.14,处理中,线下门店
ORD01393,2025-04,2025-04-04,CUST0277,FWD201WR,耐候系列,127,85.5,10858.5,0.01,已完成,直销
ORD01394,2025-02,2025-02-01,CUST0279,FWD201WR,耐候系列,370,88.2,32634.0,0.07,已完成,线下门店
ORD01395,2025-05,2025-05-11,CUST0019,FWD506,金属彩光系列,692,24.08,16663.36,0.12,已完成,电商平台
ORD01396,2025-09,2025-09-20,CUST0091,FWDD25L,钻石系列,136,246.4,33510.4,0.06,已完成,线下门店
ORD01397,2025-06,2025-06-21,CUST0177,FWD6603,磁性珠光,894,255.0,227970.0,0.05,处理中,线下门店
ORD01398,2024-12,2024-12-16,CUST0169,FWD307,金色系列,977,37.5,36637.5,0.09,已完成,经销商
ORD01399,2025-07,2025-07-18,CUST0055,FWD403,着色系列,734,45.32,33264.88,0.14,已完成,经销商
ORD01400,2025-08,2025-08-24,CUST0148,FWD111M,银白系列,148,28.13,4163.24,0.1,已完成,直销
ORD01401,2025-10,2025-10-28,CUST0224,FWD7504,其他,833,96.0,79968.0,0.09,已完成,直销
ORD01402,2025-10,2025-10-15,CUST0034,FWD6303,水晶系列,107,79.9,8549.3,0.04,已取消,电商平台
ORD01403,2025-04,2025-04-02,CUST0091,FWDD21X,钻石系列,950,225.0,213750.0,0.14,已完成,展会
ORD01404,2025-01,2025-01-13,CUST0014,FWD7305WR,耐候系列,134,108.0,14472.0,0.02,已完成,线下门店
ORD01405,2025-10,2025-10-22,CUST0068,FWDD21M,钻石系列,421,249.2,104913.2,0.1,处理中,直销
ORD01406,2025-09,2025-09-13,CUST0190,FWDD29X,钻石系列,454,322.0,146188.0,0.01,已取消,经销商
ORD01407,2025-02,2025-02-22,CUST0220,FWD503,金属彩光系列,168,34.68,5826.24,0.03,已完成,电商平台
ORD01408,2024-11,2024-11-03,CUST0011,BHC9326BM ,玻璃变色龙,886,23.25,20599.5,0.14,已完成,线下门店
ORD01409,2025-03,2025-03-14,CUST0130,FWDD21L,钻石系列,152,282.8,42985.6,0.02,已完成,直销
ORD01410,2024-11,2024-11-13,CUST0143,FWD417,着色系列,834,57.0,47538.0,0.03,已完成,线下门店
ORD01411,2025-10,2025-10-07,CUST0251,FWD219WR,耐候系列,438,81.0,35478.0,0.07,已完成,线下门店
ORD01412,2025-03,2025-03-22,CUST0001,FWDD27L,钻石系列,368,277.2,102009.6,0.11,已取消,电商平台
ORD01413,2024-10,2024-10-19,CUST0160,FWD407,着色系列,42,44.88,1884.96,0.08,已取消,电商平台
ORD01414,2025-09,2025-09-20,CUST0222,BHC9326BM ,玻璃变色龙,524,22.25,11659.0,0.0,处理中,展会
ORD01415,2025-04,2025-04-08,CUST0292,FWD6002A,超白系列,739,34.12,25218.38,0.06,已完成,经销商
ORD01416,2024-10,2024-10-18,CUST0059,BHC5518,化妆品系列,703,75.75,53252.25,0.13,已完成,电商平台
ORD01417,2025-04,2025-04-16,CUST0123,FWD201WR,耐候系列,538,86.4,46483.2,0.01,已取消,电商平台
ORD01418,2025-08,2025-08-28,CUST0249,FWD524,金属彩光系列,119,35.7,4248.3,0.12,已取消,直销
ORD01419,2025-09,2025-09-16,CUST0240,FWD7305,其他,993,57.0,56601.0,0.04,已取消,线下门店
ORD01420,2025-03,2025-03-15,CUST0260,FWD7352,其他,232,59.4,13780.8,0.07,处理中,直销
ORD01421,2025-01,2025-01-23,CUST0147,FWD435B,着色系列,176,57.6,10137.6,0.0,已完成,电商平台
ORD01422,2025-05,2025-05-21,CUST0074,FWDV020,玻璃包银系列,558,8958.7,4998954.6,0.14,处理中,直销
ORD01423,2025-07,2025-07-05,CUST0068,FWD219WR,耐候系列,98,89.1,8731.8,0.02,已完成,电商平台
ORD01424,2025-01,2025-01-10,CUST0062,FWD5874A,钻石系列,803,274.4,220343.2,0.04,处理中,经销商
ORD01425,2025-02,2025-02-25,CUST0222,FWD302WR,耐候系列,309,82.8,25585.2,0.05,已完成,线下门店
ORD01426,2025-09,2025-09-16,CUST0234,BHC9237GRH,化妆品系列,511,198.0,101178.0,0.04,已完成,线下门店
ORD01427,2025-01,2025-01-10,CUST0053,FWDD28M,钻石系列,554,260.4,144261.6,0.04,已完成,直销
ORD01428,2025-01,2025-01-07,CUST0265,FWD5871A,钻石系列,393,268.8,105638.4,0.13,已完成,直销
ORD01429,2024-11,2024-11-23,CUST0278,FWD405B,着色系列,255,42.68,10883.4,0.06,处理中,线下门店
ORD01430,2024-12,2024-12-04,CUST0159,FWD120,银白系列,840,27.72,23284.8,0.06,已完成,电商平台
ORD01431,2025-02,2025-02-20,CUST0084,FWD217,虹彩系列,110,33.0,3630.0,0.05,已完成,经销商
ORD01432,2025-04,2025-04-06,CUST0080,FWD6009,超白系列,713,39.15,27913.95,0.13,处理中,展会
ORD01433,2025-11,2025-11-04,CUST0186,FWD6003TWR,耐候系列,818,74.4,60859.2,0.05,已取消,展会
ORD01434,2025-09,2025-09-16,CUST0295,FWD401,着色系列,147,41.36,6079.92,0.1,已完成,电商平台
ORD01435,2025-01,2025-01-21,CUST0230,FWD100,银白系列,817,26.25,21446.25,0.14,已完成,直销
ORD01436,2025-08,2025-08-20,CUST0169,FWD224,虹彩系列,415,37.12,15406.88,0.09,已完成,经销商
ORD01437,2025-09,2025-09-22,CUST0257,FWD6307A,水晶系列,419,55.55,23275.45,0.04,已完成,经销商
ORD01438,2025-06,2025-06-02,CUST0187,FWD6001,超白系列,748,37.88,28330.5,0.1,已完成,展会
ORD01439,2025-09,2025-09-01,CUST0198,FWDD28M,钻石系列,161,246.4,39670.4,0.14,已取消,电商平台
ORD01440,2024-10,2024-10-03,CUST0179,BHC9327GP,玻璃变色龙,415,480.0,199200.0,0.06,已完成,展会
ORD01441,2025-11,2025-11-16,CUST0049,FWD530,金属彩光系列,417,31.62,13185.54,0.1,已取消,展会
ORD01442,2025-09,2025-09-12,CUST0187,BHC9338GR,玻璃变色龙,813,485.0,394305.0,0.1,处理中,展会
ORD01443,2025-06,2025-06-22,CUST0203,FWD6882,水晶系列,197,55.55,10943.35,0.01,已取消,线下门店
ORD01444,2025-07,2025-07-03,CUST0254,FWD2205G,虹彩系列,29,38.62,1120.12,0.09,已完成,直销
ORD01445,2024-10,2024-10-06,CUST0116,FWD306,金色系列,344,33.75,11610.0,0.12,已取消,线下门店
ORD01446,2024-11,2024-11-28,CUST0173,FWD6602,磁性珠光,748,130.5,97614.0,0.13,处理中,经销商
ORD01447,2024-12,2024-12-28,CUST0215,FWD173,银白系列,952,26.78,25494.56,0.12,已完成,经销商
ORD01448,2025-11,2025-11-04,CUST0072,FWD304,金色系列,579,36.0,20844.0,0.02,已取消,电商平台
ORD01449,2025-05,2025-05-23,CUST0211,BHC9321RY,玻璃变色龙,995,515.0,512425.0,0.12,处理中,电商平台
ORD01450,2025-10,2025-10-25,CUST0254,FWD510,金属彩光系列,265,30.6,8109.0,0.03,已取消,直销
ORD01451,2025-05,2025-05-14,CUST0231,FWD5518,金属彩光系列,75,55.2,4140.0,0.0,处理中,电商平台
ORD01452,2025-08,2025-08-05,CUST0001,FWD5518WR,耐候系列,817,121.2,99020.4,0.05,已取消,经销商
ORD01453,2024-10,2024-10-21,CUST0236,FWD500WR,耐候系列,443,88.2,39072.6,0.07,已完成,线下门店
ORD01454,2024-10,2024-10-27,CUST0112,FWD5519WR,耐候系列,249,126.0,31374.0,0.01,已完成,经销商
ORD01455,2025-01,2025-01-09,CUST0137,FWD6003,超白系列,780,46.55,36309.0,0.02,已完成,展会
ORD01456,2024-12,2024-12-10,CUST0219,FWD5891,钻石系列,522,252.5,131805.0,0.12,已取消,电商平台
ORD01457,2025-09,2025-09-05,CUST0269,FWDD10X,钻石系列,441,106.8,47098.8,0.08,已取消,直销
ORD01458,2025-10,2025-10-17,CUST0053,FWDD10X,钻石系列,601,106.8,64186.8,0.08,已完成,电商平台
ORD01459,2025-01,2025-01-16,CUST0108,FWD307,金色系列,174,33.0,5742.0,0.15,已取消,线下门店
ORD01460,2024-11,2024-11-03,CUST0205,FWD7322,其他,479,66.5,31853.5,0.04,已完成,电商平台
ORD01461,2024-12,2024-12-17,CUST0136,FWD306,金色系列,149,38.25,5699.25,0.04,已完成,展会
ORD01462,2025-05,2025-05-15,CUST0169,FWDV020,玻璃包银系列,616,7628.2,4698971.2,0.06,已取消,展会
ORD01463,2025-09,2025-09-12,CUST0123,FWD6501,水晶系列,445,47.85,21293.25,0.06,已完成,经销商
ORD01464,2024-12,2024-12-11,CUST0069,FWD6003TWR,耐候系列,295,77.6,22892.0,0.1,处理中,经销商
ORD01465,2025-02,2025-02-20,CUST0123,FWDD21X,钻石系列,527,257.5,135702.5,0.04,已取消,线下门店
ORD01466,2025-01,2025-01-28,CUST0220,FWD6205,水晶系列,861,50.05,43093.05,0.1,已完成,电商平台
ORD01467,2025-08,2025-08-03,CUST0044,FWD535,金属彩光系列,758,34.68,26287.44,0.0,已取消,经销商
ORD01468,2025-10,2025-10-01,CUST0174,FWD7365,其他,669,54.6,36527.4,0.08,已取消,电商平台
ORD01469,2025-03,2025-03-20,CUST0010,FWD6602E,磁性珠光,613,139.5,85513.5,0.11,已取消,线下门店
ORD01470,2025-06,2025-06-01,CUST0222,FWD6006,超白系列,160,40.17,6427.2,0.04,已完成,电商平台
ORD01471,2025-04,2025-04-01,CUST0178,FWD4002,着色系列,452,40.92,18495.84,0.09,已取消,电商平台
ORD01472,2025-02,2025-02-08,CUST0009,FWD301,金色系列,343,33.38,11447.62,0.07,处理中,电商平台
ORD01473,2025-03,2025-03-15,CUST0155,FWD530,金属彩光系列,236,34.68,8184.48,0.09,已完成,直销
ORD01474,2025-11,2025-11-28,CUST0051,FWD7331,其他,61,106.7,6508.7,0.04,已完成,经销商
ORD01475,2025-03,2025-03-16,CUST0009,FWD7322B,其他,657,67.2,44150.4,0.05,已完成,直销
ORD01476,2025-01,2025-01-28,CUST0211,FWD173,银白系列,603,24.18,14580.54,0.05,已完成,线下门店
ORD01477,2025-09,2025-09-07,CUST0191,FWD3502,金属彩光系列,921,34.68,31940.28,0.1,已完成,展会
ORD01478,2025-01,2025-01-27,CUST0117,FWD173,银白系列,869,22.62,19656.78,0.09,已完成,经销商
ORD01479,2024-11,2024-11-17,CUST0176,FWD425B,着色系列,681,56.4,38408.4,0.11,已完成,直销
ORD01480,2025-07,2025-07-22,CUST0261,FWD111,银白系列,575,29.29,16841.75,0.03,已取消,直销
ORD01481,2025-03,2025-03-12,CUST0034,FWDV150B,玻璃包银系列,118,2086.8,246242.4,0.07,已完成,经销商
ORD01482,2025-02,2025-02-13,CUST0068,FWD509,金属彩光系列,826,34.34,28364.84,0.02,已完成,经销商
ORD01483,2025-06,2025-06-24,CUST0006,FWD300WR,耐候系列,258,92.7,23916.6,0.04,已取消,经销商
ORD01484,2025-01,2025-01-09,CUST0193,FWD225,虹彩系列,601,39.0,23439.0,0.03,处理中,经销商
ORD01485,2025-02,2025-02-24,CUST0170,FWD552,金属彩光系列,771,30.9,23823.9,0.12,已完成,经销商
ORD01486,2025-04,2025-04-11,CUST0024,FWD217,虹彩系列,258,39.38,10158.75,0.14,已完成,电商平台
ORD01487,2025-04,2025-04-20,CUST0236,FWD6003,超白系列,926,46.55,43105.3,0.06,已完成,经销商
ORD01488,2024-11,2024-11-16,CUST0051,BHC9227GOH,化妆品系列,277,220.0,60940.0,0.15,已取消,线下门店
ORD01489,2025-11,2025-11-28,CUST0278,FWD403,着色系列,852,40.92,34863.84,0.07,已完成,线下门店
ORD01490,2024-11,2024-11-08,CUST0184,FWD111WR,耐候系列,320,58.8,18816.0,0.03,处理中,直销
ORD01491,2025-04,2025-04-06,CUST0140,FWD5800,钻石系列,246,130.95,32213.7,0.01,已完成,经销商
ORD01492,2025-01,2025-01-05,CUST0169,FWD410,着色系列,214,53.4,11427.6,0.14,已完成,经销商
ORD01493,2025-05,2025-05-16,CUST0065,FWD3112,金色系列,900,34.8,31320.0,0.09,已完成,线下门店
ORD01494,2024-12,2024-12-16,CUST0088,FWD6885,水晶系列,850,46.75,39737.5,0.06,处理中,线下门店
ORD01495,2025-01,2025-01-17,CUST0266,FWDD25L,钻石系列,493,246.4,121475.2,0.14,已完成,经销商
ORD01496,2025-11,2025-11-18,CUST0195,FWD201,虹彩系列,159,35.25,5604.75,0.05,已完成,线下门店
ORD01497,2025-11,2025-11-11,CUST0107,FWD402,着色系列,304,40.92,12439.68,0.01,已取消,电商平台
ORD01498,2025-02,2025-02-10,CUST0277,FWD5871A,钻石系列,611,263.2,160815.2,0.03,已完成,直销
ORD01499,2025-01,2025-01-17,CUST0100,FWD123TS,银白系列,505,38.0,19190.0,0.11,处理中,展会
ORD01500,2025-11,2025-11-15,CUST0168,FWDV580,玻璃包银系列,602,1296.9,780733.8,0.1,已完成,电商平台
ORD01501,2025-07,2025-07-22,CUST0002,FWD6005,超白系列,508,39.9,20269.2,0.05,已完成,经销商
ORD01502,2024-12,2024-12-08,CUST0213,FWD300,金色系列,829,35.25,29222.25,0.11,已完成,电商平台
ORD01503,2025-09,2025-09-12,CUST0109,FWD231,虹彩系列,220,33.0,7260.0,0.09,已完成,电商平台
ORD01504,2025-05,2025-05-05,CUST0190,FWD6500A,水晶系列,615,51.7,31795.5,0.13,已完成,直销
ORD01505,2025-10,2025-10-05,CUST0131,FWDV060,玻璃包银系列,750,5022.4,3766800.0,0.02,已完成,线下门店
ORD01506,2025-06,2025-06-25,CUST0227,FWDD27M,钻石系列,933,260.4,242953.2,0.07,已完成,电商平台
ORD01507,2025-04,2025-04-15,CUST0260,FWD152WR,耐候系列,833,57.0,47481.0,0.01,已完成,直销
ORD01508,2024-10,2024-10-05,CUST0100,FWD535,金属彩光系列,135,30.6,4131.0,0.07,已完成,经销商
ORD01509,2024-10,2024-10-23,CUST0163,BHC89232BR,着色变色龙,898,500.0,449000.0,0.02,处理中,展会
ORD01510,2025-03,2025-03-27,CUST0096,FWD6003T,超白系列,867,34.88,30236.62,0.06,已完成,展会
ORD01511,2025-05,2025-05-06,CUST0107,FWD421,着色系列,410,57.6,23616.0,0.12,已完成,展会
ORD01512,2024-10,2024-10-21,CUST0121,FWD416,着色系列,949,61.2,58078.8,0.02,已完成,经销商
ORD01513,2025-04,2025-04-13,CUST0055,FWDV060B,玻璃包银系列,45,4390.75,197583.75,0.14,已完成,经销商
ORD01514,2025-11,2025-11-05,CUST0084,FWD123TS,银白系列,246,34.96,8600.16,0.09,已完成,线下门店
ORD01515,2024-12,2024-12-05,CUST0286,FWD6307A,水晶系列,252,56.1,14137.2,0.06,处理中,线下门店
ORD01516,2024-10,2024-10-27,CUST0150,FWD302,金色系列,217,36.75,7974.75,0.07,已取消,展会
ORD01517,2025-02,2025-02-08,CUST0104,FWD103TWR,耐候系列,104,53.4,5553.6,0.03,已取消,电商平台
ORD01518,2025-01,2025-01-13,CUST0261,FWD231WR,耐候系列,756,89.1,67359.6,0.1,已取消,直销
ORD01519,2025-09,2025-09-17,CUST0268,FWD5873A,钻石系列,620,249.2,154504.0,0.14,处理中,展会
ORD01520,2025-10,2025-10-23,CUST0084,FWDD10M,钻石系列,639,122.4,78213.6,0.12,已取消,直销
ORD01521,2025-06,2025-06-10,CUST0284,FWD400B,着色系列,670,43.56,29185.2,0.08,已完成,线下门店
ORD01522,2024-12,2024-12-02,CUST0158,FWD535,金属彩光系列,67,34.68,2323.56,0.09,已取消,经销商
ORD01523,2024-10,2024-10-15,CUST0243,FWD100,银白系列,722,23.5,16967.0,0.1,已完成,线下门店
ORD01524,2024-12,2024-12-01,CUST0287,FWD6602,磁性珠光,940,139.5,131130.0,0.0,已完成,线下门店
ORD01525,2024-12,2024-12-12,CUST0188,FWD6002A,超白系列,628,37.12,23314.5,0.0,已完成,经销商
ORD01526,2025-06,2025-06-17,CUST0040,FWD5871C,钻石系列,318,252.2,80199.6,0.08,已完成,直销
ORD01527,2025-05,2025-05-07,CUST0085,FWD6504T,水晶系列,937,74.8,70087.6,0.06,已完成,直销
ORD01528,2025-11,2025-11-14,CUST0005,FWD6820,水晶系列,247,85.0,20995.0,0.15,已完成,经销商
ORD01529,2024-11,2024-11-21,CUST0011,BHC89237BG,着色变色龙,897,475.0,426075.0,0.03,已完成,电商平台
ORD01530,2024-11,2024-11-09,CUST0217,FWDV550,玻璃包银系列,181,1165.9,211027.9,0.13,已完成,展会
ORD01531,2024-12,2024-12-18,CUST0035,FWDD21X,钻石系列,634,257.5,163255.0,0.11,处理中,经销商
ORD01532,2025-02,2025-02-10,CUST0098,FWD6007,超白系列,900,43.12,38808.0,0.09,处理中,展会
ORD01533,2025-11,2025-11-09,CUST0178,FWD5800D,钻石系列,612,103.2,63158.4,0.15,已完成,展会
ORD01534,2025-09,2025-09-21,CUST0117,FWD111M,银白系列,579,25.52,14776.08,0.11,处理中,直销
ORD01535,2025-05,2025-05-04,CUST0045,FWD6504T,水晶系列,827,82.45,68186.15,0.04,处理中,电商平台
ORD01536,2025-01,2025-01-23,CUST0198,FWD215WR,耐候系列,767,86.4,66268.8,0.1,已完成,展会
ORD01537,2025-11,2025-11-21,CUST0259,FWD500WR,耐候系列,390,76.5,29835.0,0.07,已取消,线下门店
ORD01538,2024-12,2024-12-19,CUST0255,FWD525,金属彩光系列,743,34.68,25767.24,0.1,处理中,经销商
ORD01539,2024-11,2024-11-08,CUST0027,FWD4012,着色系列,68,39.6,2692.8,0.11,已完成,经销商
ORD01540,2025-05,2025-05-18,CUST0142,FWD502WR,耐候系列,548,89.1,48826.8,0.01,处理中,电商平台
ORD01541,2025-09,2025-09-26,CUST0036,FWD509,金属彩光系列,184,35.7,6568.8,0.15,处理中,展会
ORD01542,2025-05,2025-05-21,CUST0132,FWDV095B,玻璃包银系列,604,1655.4,999861.6,0.0,已完成,经销商
ORD01543,2024-12,2024-12-11,CUST0065,FWD6303,水晶系列,51,83.3,4248.3,0.07,处理中,经销商
ORD01544,2025-11,2025-11-23,CUST0137,FWD504WR,耐候系列,608,86.4,52531.2,0.01,处理中,电商平台
ORD01545,2025-10,2025-10-02,CUST0169,FWD235,虹彩系列,664,35.25,23406.0,0.04,已完成,直销
ORD01546,2025-06,2025-06-09,CUST0284,FWD303,金色系列,197,35.62,7018.12,0.02,已完成,直销
ORD01547,2025-03,2025-03-15,CUST0098,BHC89230GY,着色变色龙,686,450.0,308700.0,0.05,已完成,线下门店
ORD01548,2025-08,2025-08-02,CUST0162,FWD6601A,磁性珠光,821,132.0,108372.0,0.14,已取消,直销
ORD01549,2025-01,2025-01-13,CUST0209,FWD5518,金属彩光系列,356,58.2,20719.2,0.12,处理中,直销
ORD01550,2025-10,2025-10-14,CUST0262,FWD7352,其他,48,53.4,2563.2,0.13,已完成,经销商
ORD01551,2024-11,2024-11-20,CUST0100,FWDD27X,钻石系列,103,237.5,24462.5,0.04,已完成,直销
ORD01552,2025-10,2025-10-04,CUST0185,FWDV550,玻璃包银系列,389,1323.1,514685.9,0.02,已完成,线下门店
ORD01553,2025-08,2025-08-08,CUST0158,FWDD28X,钻石系列,100,227.5,22750.0,0.09,已完成,电商平台
ORD01554,2025-07,2025-07-16,CUST0003,FWD6009,超白系列,99,38.7,3831.3,0.14,处理中,直销
ORD01555,2025-11,2025-11-04,CUST0077,FWD221,虹彩系列,332,32.25,10707.0,0.06,已取消,直销
ORD01556,2025-09,2025-09-25,CUST0189,FWD259,虹彩系列,189,39.0,7371.0,0.01,处理中,电商平台
ORD01557,2025-11,2025-11-26,CUST0095,FWD205M,虹彩系列,464,36.38,16878.0,0.03,已完成,经销商
ORD01558,2025-10,2025-10-23,CUST0163,FWD6303,水晶系列,789,85.85,67735.65,0.02,已取消,电商平台
ORD01559,2025-02,2025-02-23,CUST0067,FWD205A,虹彩系列,208,34.5,7176.0,0.13,已完成,电商平台
ORD01560,2025-03,2025-03-24,CUST0264,FWD6205,水晶系列,926,47.85,44309.1,0.03,处理中,电商平台
ORD01561,2025-08,2025-08-12,CUST0237,FWD6683T,磁性珠光,542,294.0,159348.0,0.13,已完成,直销
ORD01562,2025-02,2025-02-10,CUST0244,FWDV080,玻璃包银系列,23,4807.0,110561.0,0.02,已完成,经销商
ORD01563,2025-06,2025-06-23,CUST0246,FWDV580,玻璃包银系列,157,1244.5,195386.5,0.12,已取消,展会
ORD01564,2025-05,2025-05-03,CUST0131,FWDD27X,钻石系列,723,262.5,189787.5,0.06,已取消,电商平台
ORD01565,2025-06,2025-06-24,CUST0276,BHC89232BR,着色变色龙,36,445.0,16020.0,0.06,已完成,经销商
ORD01566,2025-07,2025-07-23,CUST0089,FWDV020,玻璃包银系列,881,8337.8,7345601.8,0.11,处理中,线下门店
ORD01567,2025-04,2025-04-07,CUST0154,FWD403,着色系列,202,44.0,8888.0,0.11,已完成,经销商
ORD01568,2025-08,2025-08-03,CUST0121,FWD508,金属彩光系列,622,29.24,18187.28,0.09,处理中,线下门店
ORD01569,2025-07,2025-07-26,CUST0090,FWD508,金属彩光系列,510,35.36,18033.6,0.03,处理中,线下门店
ORD01570,2025-02,2025-02-09,CUST0192,FWD5895,钻石系列,660,255.0,168300.0,0.06,已完成,线下门店
ORD01571,2025-01,2025-01-17,CUST0272,FWD425,着色系列,597,62.4,37252.8,0.06,已完成,展会
ORD01572,2024-10,2024-10-14,CUST0271,BHC89235G,着色变色龙,735,500.0,367500.0,0.15,已完成,经销商
ORD01573,2025-10,2025-10-24,CUST0172,FWD5890,钻石系列,27,104.4,2818.8,0.1,已完成,经销商
ORD01574,2025-02,2025-02-04,CUST0236,FWD6884,水晶系列,928,47.3,43894.4,0.05,已完成,直销
ORD01575,2025-04,2025-04-08,CUST0247,FWD216,虹彩系列,739,33.75,24941.25,0.02,已完成,电商平台
ORD01576,2025-08,2025-08-23,CUST0073,FWD5893,钻石系列,637,217.5,138547.5,0.14,已完成,直销
ORD01577,2025-06,2025-06-06,CUST0105,FWD416,着色系列,423,61.8,26141.4,0.06,已完成,电商平台
ORD01578,2025-05,2025-05-07,CUST0183,FWD259,虹彩系列,736,33.75,24840.0,0.09,已完成,直销
