campaign_id,sku,category,original_price,promo_price,discount_rate,promo_qty_sold,promo_revenue
CAMP0035,FWD525WR,耐候系列,90.0,64.8,0.28,107,24818.4
CAMP0036,FWD5519,金属彩光系列,60.0,52.8,0.12,249,25713.6
CAMP0036,FWD201WR,耐候系列,90.0,70.2,0.22,65,24078.6
CAMP0036,FWD7322,其他,70.0,60.2,0.14,51,8729.0
CAMP0036,FWD416,着色系列,60.0,51.0,0.15,460,5049.0
CAMP0036,FWD430,着色系列,60.0,46.8,0.22,230,7862.4
CAMP0036,FWD510,金属彩光系列,34.0,28.9,0.15,156,10259.5
CAMP0036,FWD6002A,超白系列,37.5,31.88,0.15,289,9243.75
CAMP0036,FWD6850,水晶系列,85.0,67.15,0.21,161,32903.5
CAMP0036,FWD530,金属彩光系列,34.0,27.54,0.19,2,4406.4
CAMP0036,FWD361,金色系列,35.0,26.6,0.24,113,9682.4
CAMP0036,FWD508,金属彩光系列,34.0,29.92,0.12,223,4218.72
CAMP0036,BHC9230YBH,化妆品系列,220.0,200.2,0.09,68,69469.4
CAMP0036,FWD223,虹彩系列,37.5,33.0,0.12,449,8085.0
CAMP0036,BHC9328GR,玻璃变色龙,500.0,410.0,0.18,183,162360.0
CAMP0036,FWD534WR,耐候系列,90.0,70.2,0.22,282,3861.0
CAMP0036,FWD249,虹彩系列,37.5,27.75,0.26,310,1137.75
CAMP0036,FWD6235,水晶系列,55.0,50.05,0.09,439,21171.15
CAMP0036,FWD216,虹彩系列,37.5,27.75,0.26,275,2775.0
CAMP0036,FWD6840,水晶系列,85.0,65.45,0.23,453,20944.0
CAMP0036,FWD325,金色系列,39.5,28.44,0.28,38,12968.64
CAMP0036,FWD534,金属彩光系列,34.0,23.8,0.3,259,7687.4
CAMP0037,BHC5518,化妆品系列,75.0,64.5,0.14,76,12061.5
CAMP0037,BHC9275BOH,化妆品系列,220.0,176.0,0.2,456,69520.0
CAMP0037,FWD121WR,耐候系列,60.0,51.0,0.15,438,7548.0
CAMP0037,FWD5519,金属彩光系列,60.0,43.8,0.27,256,11431.8
CAMP0037,FWD201,虹彩系列,37.5,27.0,0.28,186,6939.0
CAMP0037,BHC89230GY,着色变色龙,500.0,350.0,0.3,122,151900.0
CAMP0037,FWD6883,水晶系列,55.0,51.7,0.06,314,18095.0
CAMP0037,BHC9325BR,玻璃变色龙,500.0,370.0,0.26,263,26270.0
CAMP0037,BHC9321RY,玻璃变色龙,500.0,405.0,0.19,91,117045.0
CAMP0037,FWD8205WR,耐候系列,220.0,206.8,0.06,337,92232.8
CAMP0038,FWDV040,玻璃包银系列,7045.0,5636.0,0.2,469,1307552.0
CAMP0038,FWD5894,钻石系列,250.0,230.0,0.08,20,76360.0
CAMP0038,FWD205A,虹彩系列,37.5,29.25,0.22,360,14478.75
CAMP0038,FWD6002,超白系列,37.5,31.12,0.17,424,4357.5
CAMP0038,FWDV080,玻璃包银系列,5060.0,4604.6,0.09,134,1362961.6
CAMP0038,FWD6005T,超白系列,37.5,31.5,0.16,89,6048.0
CAMP0038,FWD289,虹彩系列,37.5,32.25,0.14,187,9675.0
CAMP0038,FWD6885,水晶系列,55.0,47.3,0.14,427,1844.7
CAMP0038,FWD5870B,钻石系列,180.0,149.4,0.17,192,74401.2
CAMP0038,FWD6006,超白系列,39.0,36.27,0.07,264,7507.89
CAMP0038,FWD205M,虹彩系列,37.5,29.62,0.21,444,5214.0
CAMP0038,FWD3504,金属彩光系列,34.0,27.88,0.18,246,12657.52
CAMP0038,FWD7351,其他,60.0,51.0,0.15,256,23001.0
CAMP0038,FWD5895,钻石系列,250.0,182.5,0.27,84,21352.5
CAMP0039,FWD7322B,其他,70.0,57.4,0.18,245,14063.0
CAMP0039,FWD6205,水晶系列,55.0,41.25,0.25,82,13653.75
CAMP0039,FWD5519,金属彩光系列,60.0,54.6,0.09,11,6770.4
CAMP0039,FWD421,着色系列,60.0,42.6,0.29,293,12907.8
CAMP0039,FWD520,金属彩光系列,34.0,25.16,0.26,322,6591.92
CAMP0039,FWD427,着色系列,60.0,42.6,0.29,293,3195.0
CAMP0039,FWD5800,钻石系列,135.0,95.85,0.29,132,45241.2
CAMP0039,FWD401,着色系列,44.0,33.0,0.25,490,6831.0
CAMP0039,FWD6005,超白系列,42.0,35.7,0.15,288,11638.2
CAMP0039,FWD211WR,耐候系列,90.0,63.0,0.3,368,23436.0
CAMP0039,FWDD28M,钻石系列,280.0,243.6,0.13,145,117902.4
CAMP0039,FWD361,金色系列,35.0,25.2,0.28,229,7812.0
CAMP0040,FWDV020,玻璃包银系列,8870.0,7273.4,0.18,314,2232933.8
CAMP0040,FWD500,金属彩光系列,34.0,24.14,0.29,401,6566.08
CAMP0040,FWD6002,超白系列,37.5,31.12,0.17,60,1462.88
CAMP0040,FWD101WR,耐候系列,60.0,49.2,0.18,66,22681.2
CAMP0040,FWD417,着色系列,60.0,51.0,0.15,423,0.0
CAMP0040,FWD509,金属彩光系列,34.0,31.28,0.08,396,10854.16
CAMP0040,FWD7305,其他,60.0,51.6,0.14,267,11094.0
CAMP0040,FWD6885,水晶系列,55.0,43.45,0.21,22,15511.65
CAMP0040,FWD436 ,着色系列,25.0,20.75,0.17,117,9960.0
CAMP0040,FWDD27X,钻石系列,250.0,225.0,0.1,404,88425.0
CAMP0040,FWD520WR,耐候系列,90.0,72.0,0.2,301,29592.0
CAMP0040,FWD217,虹彩系列,37.5,33.38,0.11,389,14284.5
CAMP0040,FWD6005,超白系列,42.0,36.54,0.13,50,7929.18
CAMP0040,FWD5872C,钻石系列,260.0,189.8,0.27,244,74401.6
CAMP0040,FWD5874A,钻石系列,280.0,212.8,0.24,439,8937.6
CAMP0040,FWD415Y,着色系列,44.0,33.88,0.23,448,9418.64
CAMP0040,FWD355,金色系列,37.5,30.0,0.2,96,60.0
CAMP0040,FWD120,银白系列,28.0,24.64,0.12,404,73.92
CAMP0040,FWD3500,金属彩光系列,34.0,28.56,0.16,60,7596.96
CAMP0040,FWD7365,其他,60.0,42.0,0.3,335,4410.0
CAMP0040,FWDV080B,玻璃包银系列,4230.0,3680.1,0.13,161,769140.9
CAMP0040,FWD221WR,耐候系列,90.0,71.1,0.21,79,15499.8
CAMP0040,FWD421,着色系列,60.0,51.6,0.14,129,6862.8
CAMP0040,FWD323M,金色系列,37.5,34.12,0.09,216,9862.12
CAMP0040,FWD504,金属彩光系列,34.0,26.86,0.21,141,9347.28
CAMP0041,FWD3502,金属彩光系列,34.0,27.2,0.2,173,11152.0
CAMP0041,FWD201WR,耐候系列,90.0,75.6,0.16,356,26460.0
CAMP0041,BHC89230GY,着色变色龙,500.0,440.0,0.12,82,87560.0
CAMP0041,BHC89234BG,着色变色龙,500.0,470.0,0.06,2,193170.0
CAMP0041,FWDV040,玻璃包银系列,7045.0,5072.4,0.28,74,1222448.4
CAMP0041,FWD505,金属彩光系列,34.0,31.62,0.07,222,1422.9
CAMP0041,FWD5870B,钻石系列,180.0,129.6,0.28,113,24494.4
CAMP0041,BHC89235G,着色变色龙,500.0,360.0,0.28,19,133200.0
CAMP0041,BHC89233BR,着色变色龙,500.0,400.0,0.2,205,125600.0
CAMP0041,FWD6850,水晶系列,85.0,73.1,0.14,146,26608.4
CAMP0041,FWDD10L,钻石系列,120.0,112.8,0.06,29,54595.2
CAMP0041,BHC9237GRH,化妆品系列,220.0,195.8,0.11,89,64026.6
CAMP0041,FWDD28X,钻石系列,250.0,205.0,0.18,5,21115.0
CAMP0041,FWD6603B,磁性珠光,250.0,227.5,0.09,476,93502.5
CAMP0041,FWD411,着色系列,60.0,49.8,0.17,99,846.6
CAMP0041,FWD401,着色系列,44.0,39.6,0.1,261,10454.4
CAMP0041,FWD6005,超白系列,42.0,36.54,0.13,314,3142.44
CAMP0041,FWD500WR,耐候系列,90.0,78.3,0.13,184,9552.6
CAMP0041,FWD430,着色系列,60.0,51.6,0.14,499,4128.0
CAMP0041,FWD3302,金色系列,37.5,27.0,0.28,141,10773.0
CAMP0041,FWD506,金属彩光系列,28.0,22.4,0.2,342,4524.8
CAMP0041,FWDV150B,玻璃包银系列,2220.0,1776.0,0.2,102,470640.0
CAMP0042,FWD217,虹彩系列,37.5,30.38,0.19,206,8930.25
CAMP0042,FWD308,金色系列,37.5,26.25,0.3,89,5460.0
CAMP0042,BHC9328GR,玻璃变色龙,500.0,415.0,0.17,286,15355.0
CAMP0042,FWD6219,水晶系列,55.0,45.65,0.17,174,22094.6
CAMP0042,BHC89235G,着色变色龙,500.0,365.0,0.27,262,178485.0
CAMP0042,FWDD10Y,钻石系列,120.0,91.2,0.24,275,37939.2
CAMP0042,FWDD29X,钻石系列,350.0,315.0,0.1,128,111825.0
CAMP0042,FWD6504T,水晶系列,85.0,68.85,0.19,193,19828.8
CAMP0042,FWD6003,超白系列,49.0,40.18,0.18,124,15549.66
CAMP0042,FWD530,金属彩光系列,34.0,26.52,0.22,397,6205.68
CAMP0043,FWD152,银白系列,27.0,21.06,0.22,111,9624.42
CAMP0043,FWDV020,玻璃包银系列,8870.0,7450.8,0.16,93,3606187.2
CAMP0043,FWD400B,着色系列,44.0,39.16,0.11,476,18209.4
CAMP0043,FWD6882,水晶系列,55.0,41.25,0.25,377,4207.5
CAMP0043,FWD216,虹彩系列,37.5,28.5,0.24,123,12711.0
CAMP0043,FWD5872A,钻石系列,280.0,215.6,0.23,117,22206.8
CAMP0043,FWD6002,超白系列,37.5,34.12,0.09,428,10783.5
CAMP0043,FWD6005,超白系列,42.0,33.18,0.21,398,1791.72
CAMP0043,FWDD27L,钻石系列,280.0,204.4,0.27,40,70722.4
CAMP0043,FWD201WR,耐候系列,90.0,84.6,0.06,252,26564.4
CAMP0043,FWD5891,钻石系列,250.0,175.0,0.3,438,48475.0
CAMP0043,FWD7331,其他,110.0,103.4,0.06,434,25436.4
CAMP0043,BHC9338GR,玻璃变色龙,500.0,395.0,0.21,161,99540.0
CAMP0043,FWD111,银白系列,29.0,26.68,0.08,451,12246.12
CAMP0043,FWD6884,水晶系列,55.0,46.2,0.16,140,11596.2
CAMP0043,FWD6830,水晶系列,85.0,63.75,0.25,391,29835.0
CAMP0043,FWD6225,水晶系列,55.0,45.65,0.17,203,5158.45
CAMP0043,FWD320,金色系列,37.5,33.38,0.11,65,901.12
CAMP0043,FWD6683T,磁性珠光,300.0,249.0,0.17,216,60756.0
CAMP0043,FWDD27X,钻石系列,250.0,232.5,0.07,16,59752.5
CAMP0043,FWD300,金色系列,37.5,29.62,0.21,440,10398.38
CAMP0043,BHC89232BR,着色变色龙,500.0,445.0,0.11,234,222055.0
CAMP0043,FWD505,金属彩光系列,34.0,24.82,0.27,265,5832.7
CAMP0043,FWD96107SW,耐候系列,100.0,78.0,0.22,4,468.0
CAMP0044,FWD5871A,钻石系列,280.0,226.8,0.19,214,81194.4
CAMP0044,BHC5518,化妆品系列,75.0,66.75,0.11,186,29169.75
CAMP0044,FWD3302,金色系列,37.5,30.0,0.2,230,2760.0
CAMP0044,FWDD23M,钻石系列,280.0,235.2,0.16,294,82555.2
CAMP0044,FWD5800,钻石系列,135.0,102.6,0.24,51,37859.4
CAMP0044,FWD6882,水晶系列,55.0,42.35,0.23,120,12027.4
CAMP0044,FWD520,金属彩光系列,34.0,27.54,0.19,195,2754.0
CAMP0044,BHC9327GP,玻璃变色龙,500.0,370.0,0.26,491,139860.0
CAMP0044,FWD6884,水晶系列,55.0,40.7,0.26,412,162.8
CAMP0044,FWD6009,超白系列,45.0,33.3,0.26,255,2264.4
CAMP0044,FWD6300T,水晶系列,85.0,80.75,0.05,434,26001.5
CAMP0044,FWD8205WR,耐候系列,220.0,182.6,0.17,368,29398.6
CAMP0044,FWDD27X,钻石系列,250.0,225.0,0.1,153,28800.0
CAMP0044,FWD5800D,钻石系列,120.0,100.8,0.16,290,2419.2
CAMP0044,FWD510,金属彩光系列,34.0,27.2,0.2,353,2257.6
CAMP0044,FWDV580,玻璃包银系列,1310.0,943.2,0.28,416,122616.0
CAMP0045,FWD323M,金色系列,37.5,30.0,0.2,146,7110.0
CAMP0045,FWD504WR,耐候系列,90.0,77.4,0.14,74,34365.6
CAMP0045,FWDD10X,钻石系列,120.0,88.8,0.26,413,42180.0
CAMP0045,FWD6883,水晶系列,55.0,42.9,0.22,323,13427.7
CAMP0045,FWD5895,钻石系列,250.0,210.0,0.16,434,97440.0
CAMP0045,BHC89235G,着色变色龙,500.0,360.0,0.28,82,63000.0
CAMP0045,BHC89234BG,着色变色龙,500.0,380.0,0.24,162,126920.0
CAMP0045,FWD6881,水晶系列,55.0,42.35,0.23,136,13086.15
CAMP0045,FWDD28X,钻石系列,250.0,215.0,0.14,138,97610.0
CAMP0045,FWD123,银白系列,30.0,24.3,0.19,441,11664.0
CAMP0045,FWD101WR,耐候系列,60.0,47.4,0.21,300,12608.4
CAMP0045,FWD4002,着色系列,44.0,41.36,0.06,211,3515.6
CAMP0045,FWD5890,钻石系列,120.0,90.0,0.25,11,5760.0
CAMP0045,FWD534,金属彩光系列,34.0,29.92,0.12,338,3829.76
CAMP0045,BHC9237GRH,化妆品系列,220.0,206.8,0.06,358,79204.4
CAMP0045,BHC9235BVH,化妆品系列,220.0,158.4,0.28,85,32155.2
CAMP0045,BHC9320YB,玻璃变色龙,500.0,365.0,0.27,32,174835.0
CAMP0045,FWD503,金属彩光系列,34.0,31.28,0.08,280,844.56
CAMP0045,FWD6219,水晶系列,55.0,39.05,0.29,203,10465.4
CAMP0045,FWD5892,钻石系列,250.0,222.5,0.11,42,11792.5
CAMP0045,FWDD23M,钻石系列,280.0,215.6,0.23,79,9270.8
CAMP0045,FWD7305,其他,60.0,51.6,0.14,453,10268.4
CAMP0045,FWDV080,玻璃包银系列,5060.0,3946.8,0.22,126,1487943.6
CAMP0045,FWD500WR,耐候系列,90.0,69.3,0.23,320,4435.2
CAMP0045,FWD302,金色系列,37.5,27.38,0.27,429,2381.62
CAMP0046,FWD173,银白系列,26.0,24.44,0.06,357,6745.44
CAMP0046,FWD5893,钻石系列,250.0,185.0,0.26,305,43105.0
CAMP0046,FWDD23M,钻石系列,280.0,240.8,0.14,325,108119.2
CAMP0046,FWD96107SW,耐候系列,100.0,84.0,0.16,268,27468.0
CAMP0046,FWD6002AWR,耐候系列,80.0,68.8,0.14,158,31992.0
CAMP0046,BHC9321RY,玻璃变色龙,500.0,395.0,0.21,276,45820.0
CAMP0046,FWD6500,水晶系列,55.0,49.5,0.1,226,7771.5
CAMP0046,BHC9327GP,玻璃变色龙,500.0,395.0,0.21,133,31205.0
CAMP0046,FWD7305WR,耐候系列,120.0,93.6,0.22,0,24991.2
CAMP0046,FWD410,着色系列,60.0,54.0,0.1,434,3726.0
CAMP0047,FWD6224,水晶系列,55.0,50.05,0.09,112,6706.7
CAMP0047,FWD6003TWR,耐候系列,80.0,57.6,0.28,320,7027.2
CAMP0047,BHC9337GP,玻璃变色龙,500.0,415.0,0.17,409,192975.0
CAMP0047,FWD111,银白系列,29.0,24.65,0.15,355,8627.5
CAMP0047,FWDV150,玻璃包银系列,2560.0,1971.2,0.23,332,749056.0
CAMP0047,FWD901KSW,耐候系列,130.0,107.9,0.17,137,22766.9
CAMP0047,FWD6504A,水晶系列,55.0,41.25,0.25,35,3836.25
CAMP0047,FWD235WR,耐候系列,90.0,65.7,0.27,56,21418.2
CAMP0047,FWD6500A,水晶系列,55.0,44.55,0.19,231,6192.45
CAMP0047,FWD6005T,超白系列,37.5,33.0,0.12,251,3168.0
CAMP0047,FWD110,银白系列,27.0,21.06,0.22,77,526.5
CAMP0047,BHC9327GP,玻璃变色龙,500.0,470.0,0.06,11,44650.0
CAMP0047,FWD5870D,钻石系列,180.0,169.2,0.06,144,23180.4
CAMP0047,FWD522,金属彩光系列,34.0,24.82,0.27,224,9233.04
CAMP0047,FWD101WR,耐候系列,60.0,42.0,0.3,46,3234.0
CAMP0047,BHC89237BG,着色变色龙,500.0,350.0,0.3,111,61250.0
CAMP0047,FWD306WR,耐候系列,90.0,72.9,0.19,402,29816.1
CAMP0047,FWD6603,磁性珠光,250.0,205.0,0.18,190,48585.0
CAMP0047,FWD6830,水晶系列,85.0,73.95,0.13,16,12497.55
CAMP0047,FWD435,着色系列,60.0,43.2,0.28,384,21038.4
CAMP0047,FWD6601A,磁性珠光,150.0,111.0,0.26,136,44067.0
CAMP0048,FWD224,虹彩系列,37.5,34.88,0.07,81,11229.75
CAMP0048,BHC9325BR,玻璃变色龙,500.0,440.0,0.12,381,210760.0
CAMP0048,FWD6003TWR,耐候系列,80.0,67.2,0.16,62,8668.8
CAMP0048,FWD508,金属彩光系列,34.0,27.88,0.18,152,2815.88
CAMP0048,FWD525,金属彩光系列,34.0,26.86,0.21,26,11872.12
CAMP0048,FWD6840,水晶系列,85.0,73.95,0.13,498,4215.15
CAMP0048,FWD5872A,钻石系列,280.0,212.8,0.24,222,35324.8
CAMP0048,FWD111MT,银白系列,29.0,20.3,0.3,406,2862.3
CAMP0048,FWD4002,着色系列,44.0,37.4,0.15,202,15109.6
CAMP0048,FWD6830,水晶系列,85.0,64.6,0.24,496,1356.6
CAMP0048,FWD5874A,钻石系列,280.0,238.0,0.15,353,57834.0
CAMP0048,FWD351WR,耐候系列,90.0,78.3,0.13,79,14877.0
CAMP0048,FWD6820,水晶系列,85.0,75.65,0.11,127,6052.0
CAMP0048,FWD173,银白系列,26.0,21.32,0.18,351,6737.12
CAMP0048,FWD534,金属彩光系列,34.0,26.52,0.22,496,10289.76
CAMP0048,FWD525WR,耐候系列,90.0,77.4,0.14,30,14086.8
CAMP0048,FWD323,金色系列,37.5,32.25,0.14,359,8836.5
CAMP0048,FWD7352,其他,60.0,54.0,0.1,64,13446.0
CAMP0048,FWD5516,金属彩光系列,60.0,45.6,0.24,285,18376.8
CAMP0048,FWD8503WR,耐候系列,180.0,154.8,0.14,177,63777.6
CAMP0048,FWD6601A,磁性珠光,150.0,138.0,0.08,375,13524.0
CAMP0048,FWDD23L,钻石系列,280.0,198.8,0.29,193,36380.4
CAMP0049,FWD6840,水晶系列,85.0,74.8,0.12,140,33211.2
CAMP0049,FWD205A,虹彩系列,37.5,34.12,0.09,468,15015.0
CAMP0049,FWDV060,玻璃包银系列,5840.0,4905.6,0.16,35,1329417.6
CAMP0049,FWD302WR,耐候系列,90.0,66.6,0.26,151,27905.4
CAMP0049,BHC89235G,着色变色龙,500.0,385.0,0.23,187,89320.0
CAMP0049,FWD6501,水晶系列,55.0,38.5,0.3,326,9971.5
CAMP0049,BHC9323PG,玻璃变色龙,500.0,395.0,0.21,94,178540.0
CAMP0049,FWDV095,玻璃包银系列,2140.0,1498.0,0.3,438,278628.0
CAMP0049,FWD524,金属彩光系列,34.0,30.26,0.11,122,4962.64
CAMP0049,BHC9230YBH,化妆品系列,220.0,193.6,0.12,337,95832.0
CAMP0049,FWD520,金属彩光系列,34.0,28.22,0.17,198,2737.34
CAMP0049,BHC9325BR,玻璃变色龙,500.0,415.0,0.17,254,162680.0
CAMP0049,FWDD10Y,钻石系列,120.0,100.8,0.16,313,14515.2
CAMP0049,FWDD21M,钻石系列,280.0,218.4,0.22,328,35817.6
CAMP0050,FWD323M,金色系列,37.5,32.25,0.14,198,10836.0
CAMP0050,FWD7365,其他,60.0,49.2,0.18,319,17662.8
CAMP0050,FWD216,虹彩系列,37.5,31.88,0.15,25,5960.62
CAMP0050,FWD2205G,虹彩系列,37.5,28.5,0.24,367,1026.0
CAMP0050,FWD407,着色系列,44.0,30.8,0.3,471,3264.8
CAMP0050,FWD505,金属彩光系列,34.0,29.24,0.14,475,13304.2
CAMP0050,FWD163,银白系列,25.0,22.75,0.09,239,9327.5
CAMP0050,FWD3500,金属彩光系列,34.0,29.24,0.14,184,8333.4
CAMP0050,FWD353,金色系列,37.5,33.38,0.11,455,7075.5
CAMP0050,FWDV060,玻璃包银系列,5840.0,5314.4,0.09,406,1923812.8
CAMP0050,FWD525,金属彩光系列,34.0,24.14,0.29,315,3283.04
CAMP0050,FWD325,金色系列,39.5,32.78,0.17,375,1180.26
CAMP0050,BHC9233POH,化妆品系列,220.0,200.2,0.09,39,96696.6
CAMP0051,FWD7351,其他,60.0,47.4,0.21,234,17016.6
CAMP0051,FWD323M,金色系列,37.5,32.62,0.13,452,1729.12
CAMP0051,FWD3302,金色系列,37.5,27.75,0.26,92,7797.75
CAMP0051,FWD6005T,超白系列,37.5,30.0,0.2,172,10080.0
CAMP0051,HC010AS,云母粉,25.0,18.5,0.26,307,4181.0
CAMP0051,FWD5874A,钻石系列,280.0,260.4,0.07,462,41924.4
CAMP0051,FWD524,金属彩光系列,34.0,28.56,0.16,166,12337.92
CAMP0051,FWD525,金属彩光系列,34.0,26.86,0.21,391,8702.64
CAMP0051,FWD001,其他,105.0,85.05,0.19,371,14033.25
CAMP0051,FWD6830,水晶系列,85.0,72.25,0.15,288,20157.75
CAMP0051,BHC9232MGH,化妆品系列,220.0,165.0,0.25,392,46365.0
CAMP0051,FWD505,金属彩光系列,34.0,31.62,0.07,130,5818.08
CAMP0051,BHC89234BG,着色变色龙,500.0,470.0,0.06,229,230770.0
CAMP0051,FWD211WR,耐候系列,90.0,72.0,0.2,371,1224.0
CAMP0051,FWD353,金色系列,37.5,35.62,0.05,305,285.0
CAMP0051,BHC9237GRH,化妆品系列,220.0,182.6,0.17,455,28120.4
CAMP0052,FWD6504A,水晶系列,55.0,51.15,0.07,79,2455.2
CAMP0052,FWD6002A,超白系列,37.5,26.62,0.29,182,2103.38
CAMP0052,FWD506,金属彩光系列,28.0,20.44,0.27,187,9300.2
CAMP0052,FWDD27L,钻石系列,280.0,238.0,0.15,119,31178.0
CAMP0052,FWD123T,银白系列,33.0,29.7,0.1,47,8672.4
CAMP0052,FWD6504T,水晶系列,85.0,68.0,0.2,469,7548.0
CAMP0052,BHC89232BR,着色变色龙,500.0,440.0,0.12,370,73040.0
CAMP0052,FWD7305,其他,60.0,54.0,0.1,88,13446.0
CAMP0052,BHC89233BR,着色变色龙,500.0,455.0,0.09,353,163345.0
CAMP0052,BHC9233POH,化妆品系列,220.0,184.8,0.16,464,8870.4
CAMP0053,FWD6504A,水晶系列,55.0,45.65,0.17,113,10088.65
CAMP0053,FWD205,虹彩系列,37.5,28.88,0.23,201,2165.62
CAMP0053,BHC9237GRH,化妆品系列,220.0,160.6,0.27,42,39025.8
CAMP0053,FWD5872A,钻石系列,280.0,235.2,0.16,25,65856.0
CAMP0053,FWD302,金色系列,37.5,30.0,0.2,43,6120.0
CAMP0053,FWD225,虹彩系列,37.5,31.12,0.17,396,11111.62
CAMP0053,FWDD10X,钻石系列,120.0,87.6,0.27,69,21549.6
CAMP0053,FWDD10Y,钻石系列,120.0,100.8,0.16,249,20361.6
CAMP0053,FWD303WR,耐候系列,90.0,77.4,0.14,100,22213.8
CAMP0053,FWD223WR,耐候系列,90.0,76.5,0.15,376,20502.0
CAMP0053,FWD402,着色系列,44.0,33.44,0.24,36,4547.84
CAMP0053,FWD6003T,超白系列,37.5,33.38,0.11,165,11681.25
CAMP0053,FWD111M,银白系列,29.0,26.97,0.07,45,1537.29
CAMP0053,FWD223,虹彩系列,37.5,32.62,0.13,216,6100.88
CAMP0053,FWDD10A,钻石系列,100.0,79.0,0.21,164,13904.0
CAMP0053,FWD7504,其他,100.0,85.0,0.15,12,33490.0
CAMP0053,FWD205M,虹彩系列,37.5,29.25,0.22,179,9213.75
CAMP0053,FWDD29L,钻石系列,350.0,318.5,0.09,411,71981.0
CAMP0053,BHC9321RY,玻璃变色龙,500.0,430.0,0.14,225,9460.0
CAMP0053,BHC9227GOH,化妆品系列,220.0,204.6,0.07,119,20869.2
CAMP0053,FWD421,着色系列,60.0,52.2,0.13,79,20201.4
CAMP0053,FWDD25M,钻石系列,280.0,246.4,0.12,43,14044.8
CAMP0053,FWDV060B,玻璃包银系列,4825.0,4246.0,0.12,124,2059310.0
CAMP0053,FWD6002A,超白系列,37.5,32.25,0.14,75,14319.0
CAMP0053,FWD425,着色系列,60.0,54.6,0.09,147,382.2
CAMP0053,FWD219,虹彩系列,37.5,29.62,0.21,411,1659.0
CAMP0053,FWD6602E,磁性珠光,150.0,117.0,0.22,241,1287.0
CAMP0053,FWD500WR,耐候系列,90.0,70.2,0.22,378,19305.0
CAMP0053,BHC9235BVH,化妆品系列,220.0,165.0,0.25,279,44055.0
CAMP0054,BHC9327GP,玻璃变色龙,500.0,435.0,0.13,339,189660.0
CAMP0054,FWDV040,玻璃包银系列,7045.0,6551.85,0.07,184,2895917.7
CAMP0054,FWD416,着色系列,60.0,43.8,0.27,149,19447.2
CAMP0054,FWD122,银白系列,30.0,27.6,0.08,197,3256.8
CAMP0054,FWD5871C,钻石系列,260.0,244.4,0.06,260,122200.0
CAMP0054,FWD001,其他,105.0,92.4,0.12,462,14876.4
CAMP0054,FWD2205G,虹彩系列,37.5,30.75,0.18,305,8364.0
CAMP0054,FWD6860,水晶系列,85.0,61.2,0.28,101,15667.2
CAMP0054,FWD500,金属彩光系列,34.0,31.96,0.06,287,15149.04
CAMP0054,FWD235,虹彩系列,37.5,33.0,0.12,20,4158.0
CAMP0054,FWD6219,水晶系列,55.0,51.15,0.07,156,8695.5
CAMP0054,FWD535,金属彩光系列,34.0,27.88,0.18,381,2230.4
CAMP0054,FWD6303,水晶系列,85.0,59.5,0.3,350,10710.0
CAMP0054,FWD223,虹彩系列,37.5,29.62,0.21,154,3555.0
CAMP0054,FWD5519WR,耐候系列,120.0,114.0,0.05,256,16074.0
CAMP0054,FWD111,银白系列,29.0,26.1,0.1,320,3419.1
CAMP0054,FWD216,虹彩系列,37.5,34.5,0.08,455,14386.5
CAMP0054,FWD6601,磁性珠光,150.0,142.5,0.05,483,40470.0
CAMP0055,FWD6003,超白系列,49.0,35.77,0.27,334,2503.9
CAMP0055,FWD424,着色系列,60.0,51.0,0.15,350,20859.0
CAMP0055,FWDD25X,钻石系列,250.0,187.5,0.25,70,29625.0
CAMP0055,FWD6602E,磁性珠光,150.0,130.5,0.13,460,34974.0
CAMP0055,FWD411,着色系列,60.0,55.8,0.07,220,25947.0
CAMP0055,FWD306,金色系列,37.5,35.25,0.06,74,11808.75
CAMP0055,FWD5872A,钻石系列,280.0,260.4,0.07,469,20832.0
CAMP0055,FWD7352,其他,60.0,46.8,0.22,285,12729.6
CAMP0055,FWD6003T,超白系列,37.5,35.25,0.06,60,3313.5
CAMP0055,FWD223WR,耐候系列,90.0,70.2,0.22,450,5194.8
CAMP0055,FWD6018T,超白系列,37.5,33.0,0.12,391,5379.0
CAMP0055,BHC9234BOH,化妆品系列,220.0,202.4,0.08,211,99580.8
CAMP0055,FWD425,着色系列,60.0,48.0,0.2,226,18288.0
CAMP0055,FWD219WR,耐候系列,90.0,83.7,0.07,457,27286.2
CAMP0055,FWDD23L,钻石系列,280.0,260.4,0.07,140,20050.8
CAMP0055,FWDD27M,钻石系列,280.0,249.2,0.11,54,16696.4
CAMP0055,FWD502WR,耐候系列,90.0,67.5,0.25,390,21127.5
CAMP0055,BHC9323PG,玻璃变色龙,500.0,425.0,0.15,310,123250.0
CAMP0056,FWD6005T,超白系列,37.5,32.62,0.13,443,7634.25
CAMP0056,FWD151,银白系列,25.0,23.0,0.08,218,4761.0
CAMP0056,FWD5894,钻石系列,250.0,222.5,0.11,311,83660.0
CAMP0056,FWD302,金色系列,37.5,34.12,0.09,368,5460.0
CAMP0056,FWD901KSW,耐候系列,130.0,104.0,0.2,480,39520.0
CAMP0056,FWD408,着色系列,60.0,50.4,0.16,274,13507.2
CAMP0056,FWDV060B,玻璃包银系列,4825.0,4149.5,0.14,360,1668099.0
CAMP0056,FWD6003TWR,耐候系列,80.0,56.8,0.29,55,13120.8
CAMP0056,FWD5870D,钻石系列,180.0,145.8,0.19,449,3061.8
